season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2024,NBA,Jordan McLaughlin,mclaujo01,27.0,MIN,PG,56,0.0,626.0,70,145,0.483,42.0,89.0,0.472,28.0,56.0,0.5,0.628,13,18,0.722,18.0,54.0,72.0,110,35.0,7.0,19.0,31.0,195,0.0
2024,NBA,De'Anthony Melton,meltode01,25.0,PHI,SG,38,33.0,1023.0,139,360,0.386,77.0,214.0,0.36,62.0,146.0,0.425,0.493,66,79,0.835,28.0,113.0,141.0,114,60.0,16.0,39.0,84.0,421,0.0
2024,NBA,Nathan Mensah,mensana01,25.0,CHO,C,25,0.0,307.0,12,28,0.429,0.0,0.0,,12.0,28.0,0.429,0.429,9,12,0.75,29.0,36.0,65.0,9,6.0,14.0,14.0,64.0,33,0.0
2024,NBA,Sam Merrill,merrisa01,27.0,CLE,SG,61,1.0,1069.0,158,393,0.402,143.0,354.0,0.404,15.0,39.0,0.385,0.584,26,28,0.929,22.0,98.0,120.0,108,19.0,4.0,19.0,72.0,485,0.0
2024,NBA,Chimezie Metu,metuch01,26.0,2TM,C,51,12.0,859.0,123,244,0.504,28.0,94.0,0.298,95.0,150.0,0.633,0.561,58,64,0.906,41.0,153.0,194.0,46,43.0,16.0,52.0,71.0,332,0.0
2024,NBA,Chimezie Metu,metuch01,26.0,PHO,C,37,5.0,448.0,66,130,0.508,15.0,51.0,0.294,51.0,79.0,0.646,0.565,38,43,0.884,24.0,86.0,110.0,19,19.0,9.0,27.0,39.0,185,0.0
2024,NBA,Chimezie Metu,metuch01,26.0,DET,C,14,7.0,411.0,57,114,0.5,13.0,43.0,0.302,44.0,71.0,0.62,0.557,20,21,0.952,17.0,67.0,84.0,27,24.0,7.0,25.0,32.0,147,0.0
2024,NBA,Vasilije Micić,micicva01,30.0,2TM,PG,60,21.0,1176.0,159,370,0.43,43.0,154.0,0.279,116.0,216.0,0.537,0.488,61,75,0.813,14.0,74.0,88.0,262,31.0,7.0,99.0,68.0,422,0.0
2024,NBA,Vasilije Micić,micicva01,30.0,OKC,PG,30,0.0,361.0,37,91,0.407,11.0,45.0,0.244,26.0,46.0,0.565,0.467,14,19,0.737,1.0,23.0,24.0,76,9.0,3.0,29.0,22.0,99,0.0
2024,NBA,Vasilije Micić,micicva01,30.0,CHO,PG,30,21.0,815.0,122,279,0.437,32.0,109.0,0.294,90.0,170.0,0.529,0.495,47,56,0.839,13.0,51.0,64.0,186,22.0,4.0,70.0,46.0,323,0.0
2024,NBA,Khris Middleton,middlkh01,32.0,MIL,SF,55,55.0,1487.0,317,643,0.493,94.0,247.0,0.381,223.0,396.0,0.563,0.566,100,120,0.833,40.0,217.0,257.0,292,51.0,15.0,127.0,141.0,828,1.0
2024,NBA,Brandon Miller,millebr02,21.0,CHO,SF,74,68.0,2383.0,476,1083,0.44,184.0,493.0,0.373,292.0,590.0,0.495,0.524,143,173,0.827,60.0,255.0,315.0,175,66.0,42.0,132.0,184.0,1279,0.0
2024,NBA,Jordan Miller,millejo02,24.0,LAC,SF,8,0.0,28.0,5,9,0.556,1.0,2.0,0.5,4.0,7.0,0.571,0.611,2,2,1.0,3.0,2.0,5.0,0,0.0,0.0,1.0,2.0,13,0.0
2024,NBA,Leonard Miller,millele01,20.0,MIN,SF,17,0.0,52.0,13,20,0.65,2.0,5.0,0.4,11.0,15.0,0.733,0.7,1,2,0.5,5.0,15.0,20.0,8,2.0,1.0,1.0,5.0,29,0.0
2024,NBA,Patty Mills,millspa02,35.0,2TM,PG,32,5.0,415.0,46,131,0.351,24.0,87.0,0.276,22.0,44.0,0.5,0.443,11,11,1.0,9.0,26.0,35.0,34,20.0,1.0,16.0,32.0,127,0.0
2024,NBA,Patty Mills,millspa02,35.0,ATL,PG,19,0.0,202.0,19,51,0.373,13.0,34.0,0.382,6.0,17.0,0.353,0.5,0,0,,5.0,15.0,20.0,14,9.0,1.0,8.0,17.0,51,0.0
2024,NBA,Patty Mills,millspa02,35.0,MIA,PG,13,5.0,213.0,27,80,0.338,11.0,53.0,0.208,16.0,27.0,0.593,0.406,11,11,1.0,4.0,11.0,15.0,20,11.0,0.0,8.0,15.0,76,0.0
2024,NBA,Shake Milton,miltosh01,27.0,3TM,SG,48,0.0,581.0,79,195,0.405,18.0,64.0,0.281,61.0,131.0,0.466,0.451,40,49,0.816,14.0,61.0,75.0,60,19.0,6.0,31.0,54.0,216,0.0
2024,NBA,Shake Milton,miltosh01,27.0,MIN,SG,38,0.0,491.0,64,160,0.4,14.0,53.0,0.264,50.0,107.0,0.467,0.444,36,44,0.818,7.0,44.0,51.0,50,16.0,5.0,28.0,44.0,178,0.0
2024,NBA,Shake Milton,miltosh01,27.0,DET,SG,4,0.0,63.0,11,26,0.423,3.0,9.0,0.333,8.0,17.0,0.471,0.481,2,3,0.667,7.0,11.0,18.0,6,2.0,1.0,3.0,3.0,27,0.0
2024,NBA,Shake Milton,miltosh01,27.0,NYK,SG,6,0.0,27.0,4,9,0.444,1.0,2.0,0.5,3.0,7.0,0.429,0.5,2,2,1.0,0.0,6.0,6.0,4,1.0,0.0,0.0,7.0,11,0.0
2024,NBA,Justin Minaya,minayju01,24.0,POR,SF,34,1.0,381.0,22,74,0.297,12.0,49.0,0.245,10.0,25.0,0.4,0.378,5,9,0.556,30.0,26.0,56.0,21,9.0,10.0,9.0,35.0,61,0.0
2024,NBA,Josh Minott,minotjo01,21.0,MIN,SF,32,0.0,91.0,17,36,0.472,4.0,10.0,0.4,13.0,26.0,0.5,0.528,12,14,0.857,4.0,13.0,17.0,8,5.0,5.0,2.0,10.0,50,0.0
2024,NBA,Davion Mitchell,mitchda01,25.0,SAC,PG,72,4.0,1101.0,146,323,0.452,57.0,158.0,0.361,89.0,165.0,0.539,0.54,30,42,0.714,19.0,76.0,95.0,134,17.0,3.0,43.0,85.0,379,0.0
2024,NBA,Donovan Mitchell,mitchdo01,27.0,CLE,SG,55,55.0,1942.0,503,1089,0.462,182.0,494.0,0.368,321.0,595.0,0.539,0.545,275,318,0.865,46.0,234.0,280.0,333,101.0,30.0,154.0,118.0,1463,0.0
2024,NBA,Evan Mobley,mobleev01,22.0,CLE,PF,50,50.0,1532.0,320,552,0.58,22.0,59.0,0.373,298.0,493.0,0.604,0.6,123,171,0.719,111.0,357.0,468.0,160,45.0,72.0,90.0,134.0,785,0.0
2024,NBA,Isaiah Mobley,mobleis01,24.0,CLE,PF,10,0.0,72.0,10,24,0.417,3.0,10.0,0.3,7.0,14.0,0.5,0.479,0,1,0.0,3.0,7.0,10.0,6,2.0,0.0,2.0,6.0,23,0.0
2024,NBA,Malik Monk,monkma01,25.0,SAC,SG,72,0.0,1872.0,396,893,0.443,148.0,423.0,0.35,248.0,470.0,0.528,0.526,170,205,0.829,28.0,184.0,212.0,370,45.0,39.0,150.0,156.0,1110,0.0
2024,NBA,Moses Moody,moodymo01,21.0,GSW,SG,66,9.0,1156.0,194,420,0.462,72.0,200.0,0.36,122.0,220.0,0.555,0.548,73,93,0.785,65.0,131.0,196.0,57,42.0,24.0,44.0,90.0,533,0.0
2024,NBA,Xavier Moon,moonxa01,29.0,LAC,SG,14,1.0,119.0,15,46,0.326,2.0,17.0,0.118,13.0,29.0,0.448,0.348,1,2,0.5,8.0,10.0,18.0,21,3.0,3.0,5.0,8.0,33,0.0
2024,NBA,Taze Moore,mooreta02,25.0,POR,SG,4,0.0,40.0,8,19,0.421,1.0,7.0,0.143,7.0,12.0,0.583,0.447,1,2,0.5,4.0,4.0,8.0,5,2.0,0.0,3.0,4.0,18,0.0
2024,NBA,Wendell Moore Jr.,moorewe01,22.0,MIN,SG,25,0.0,75.0,9,18,0.5,0.0,6.0,0.0,9.0,12.0,0.75,0.5,0,0,,0.0,12.0,12.0,6,5.0,1.0,4.0,5.0,18,0.0
2024,NBA,Ja Morant,moranja01,24.0,MEM,PG,9,9.0,318.0,80,170,0.471,14.0,51.0,0.275,66.0,119.0,0.555,0.512,52,64,0.813,6.0,44.0,50.0,73,7.0,5.0,27.0,19.0,226,0.0
2024,NBA,Markieff Morris,morrima02,34.0,DAL,PF,26,1.0,216.0,23,68,0.338,15.0,42.0,0.357,8.0,26.0,0.308,0.449,5,6,0.833,4.0,35.0,39.0,16,5.0,3.0,12.0,12.0,66,0.0
2024,NBA,Marcus Morris,morrima03,34.0,2TM,PF,49,7.0,817.0,116,264,0.439,48.0,119.0,0.403,68.0,145.0,0.469,0.53,36,44,0.818,23.0,111.0,134.0,36,15.0,13.0,30.0,74.0,316,0.0
2024,NBA,Marcus Morris,morrima03,34.0,PHI,PF,37,7.0,637.0,90,205,0.439,36.0,90.0,0.4,54.0,115.0,0.47,0.527,31,36,0.861,18.0,91.0,109.0,26,13.0,11.0,19.0,61.0,247,0.0
2024,NBA,Marcus Morris,morrima03,34.0,CLE,PF,12,0.0,180.0,26,59,0.441,12.0,29.0,0.414,14.0,30.0,0.467,0.542,5,8,0.625,5.0,20.0,25.0,10,2.0,2.0,11.0,13.0,69,0.0
2024,NBA,Monte Morris,morrimo01,28.0,2TM,PG,33,0.0,476.0,62,153,0.405,27.0,70.0,0.386,35.0,83.0,0.422,0.493,13,19,0.684,7.0,50.0,57.0,69,19.0,9.0,7.0,14.0,164,0.0
2024,NBA,Monte Morris,morrimo01,28.0,DET,PG,6,0.0,68.0,12,33,0.364,2.0,11.0,0.182,10.0,22.0,0.455,0.394,1,2,0.5,2.0,10.0,12.0,8,1.0,1.0,2.0,1.0,27,0.0
2024,NBA,Monte Morris,morrimo01,28.0,MIN,PG,27,0.0,408.0,50,120,0.417,25.0,59.0,0.424,25.0,61.0,0.41,0.521,12,17,0.706,5.0,40.0,45.0,61,18.0,8.0,5.0,13.0,137,0.0
2024,NBA,Trey Murphy III,murphtr02,23.0,NOP,SF,57,23.0,1690.0,275,621,0.443,169.0,445.0,0.38,106.0,176.0,0.602,0.579,123,151,0.815,42.0,238.0,280.0,124,51.0,28.0,34.0,70.0,842,0.0
2024,NBA,Dejounte Murray,murrade01,27.0,ATL,SG,78,78.0,2783.0,672,1463,0.459,201.0,554.0,0.363,471.0,909.0,0.518,0.528,208,262,0.794,62.0,354.0,416.0,502,111.0,24.0,201.0,138.0,1753,1.0
2024,NBA,Jamal Murray,murraja01,26.0,DEN,PG,59,59.0,1861.0,474,986,0.481,145.0,341.0,0.425,329.0,645.0,0.51,0.554,157,184,0.853,42.0,200.0,242.0,384,57.0,39.0,125.0,104.0,1250,0.0
2024,NBA,Keegan Murray,murrake02,23.0,SAC,SF,77,77.0,2588.0,443,975,0.454,183.0,511.0,0.358,260.0,464.0,0.56,0.548,103,124,0.831,106.0,314.0,420.0,129,79.0,59.0,64.0,205.0,1172,0.0
2024,NBA,Kris Murray,murrakr01,23.0,POR,SF,62,29.0,1348.0,145,366,0.396,49.0,183.0,0.268,96.0,183.0,0.525,0.463,37,56,0.661,85.0,139.0,224.0,80,53.0,21.0,55.0,92.0,376,0.0
2024,NBA,Mike Muscala,muscami01,32.0,3TM,C,53,6.0,600.0,56,156,0.359,28.0,96.0,0.292,28.0,60.0,0.467,0.449,17,25,0.68,39.0,86.0,125.0,36,9.0,13.0,22.0,52.0,157,0.0
2024,NBA,Mike Muscala,muscami01,32.0,WAS,C,24,2.0,338.0,33,90,0.367,14.0,51.0,0.275,19.0,39.0,0.487,0.444,15,20,0.75,22.0,53.0,75.0,22,5.0,7.0,16.0,31.0,95,0.0
2024,NBA,Mike Muscala,muscami01,32.0,DET,C,13,4.0,171.0,15,44,0.341,13.0,34.0,0.382,2.0,10.0,0.2,0.489,2,4,0.5,10.0,19.0,29.0,10,3.0,5.0,2.0,13.0,45,0.0
2024,NBA,Mike Muscala,muscami01,32.0,OKC,C,16,0.0,91.0,8,22,0.364,1.0,11.0,0.091,7.0,11.0,0.636,0.386,0,1,0.0,7.0,14.0,21.0,4,1.0,1.0,4.0,8.0,17,0.0
2024,NBA,Svi Mykhailiuk,mykhasv01,26.0,BOS,SF,41,2.0,413.0,57,137,0.416,42.0,108.0,0.389,15.0,29.0,0.517,0.569,6,9,0.667,11.0,40.0,51.0,35,11.0,1.0,12.0,19.0,162,0.0
2024,NBA,Larry Nance Jr.,nancela02,31.0,NOP,C,61,0.0,1216.0,138,241,0.573,27.0,65.0,0.415,111.0,176.0,0.631,0.629,47,61,0.77,94.0,213.0,307.0,113,61.0,19.0,49.0,98.0,350,0.0
2024,NBA,Pete Nance,nancepe01,23.0,CLE,PF,8,0.0,27.0,1,6,0.167,1.0,1.0,1.0,0.0,5.0,0.0,0.25,0,2,0.0,0.0,3.0,3.0,0,1.0,0.0,1.0,2.0,3,0.0
2024,NBA,Andrew Nembhard,nembhan01,24.0,IND,PG,68,47.0,1697.0,260,522,0.498,61.0,171.0,0.357,199.0,351.0,0.567,0.557,45,56,0.804,36.0,105.0,141.0,280,63.0,6.0,101.0,143.0,626,0.0
2024,NBA,Aaron Nesmith,nesmiaa01,24.0,IND,SF,72,47.0,1995.0,315,635,0.496,140.0,334.0,0.419,175.0,301.0,0.581,0.606,107,137,0.781,63.0,212.0,275.0,108,65.0,49.0,64.0,241.0,877,0.0
2024,NBA,Georges Niang,niangge01,30.0,CLE,PF,82,10.0,1831.0,284,632,0.449,149.0,396.0,0.376,135.0,236.0,0.572,0.567,51,60,0.85,22.0,256.0,278.0,98,30.0,18.0,72.0,192.0,768,0.0
2024,NBA,Daishen Nix,nixda01,21.0,MIN,PG,15,0.0,50.0,9,24,0.375,6.0,17.0,0.353,3.0,7.0,0.429,0.5,3,6,0.5,1.0,2.0,3.0,6,5.0,0.0,5.0,2.0,27,0.0
2024,NBA,Zeke Nnaji,nnajize01,23.0,DEN,PF,58,0.0,576.0,69,149,0.463,6.0,23.0,0.261,63.0,126.0,0.5,0.483,42,62,0.677,61.0,65.0,126.0,32,15.0,38.0,27.0,81.0,186,0.0
2024,NBA,Jaylen Nowell,nowelja01,24.0,2TM,SG,13,1.0,214.0,34,78,0.436,6.0,29.0,0.207,28.0,49.0,0.571,0.474,7,9,0.778,6.0,18.0,24.0,19,4.0,2.0,7.0,15.0,81,0.0
2024,NBA,Jaylen Nowell,nowelja01,24.0,MEM,SG,9,1.0,156.0,22,55,0.4,4.0,23.0,0.174,18.0,32.0,0.563,0.436,3,3,1.0,3.0,11.0,14.0,16,3.0,0.0,5.0,13.0,51,0.0
2024,NBA,Jaylen Nowell,nowelja01,24.0,DET,SG,4,0.0,58.0,12,23,0.522,2.0,6.0,0.333,10.0,17.0,0.588,0.565,4,6,0.667,3.0,7.0,10.0,3,1.0,2.0,2.0,2.0,30,0.0
2024,NBA,Markquis Nowell,nowelma01,24.0,TOR,SG,1,0.0,4.0,0,1,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,2,2,1.0,2.0,0.0,2.0,2,1.0,0.0,0.0,0.0,2,0.0
2024,NBA,Frank Ntilikina,ntilila01,25.0,CHO,PG,5,0.0,43.0,1,9,0.111,1.0,8.0,0.125,0.0,1.0,0.0,0.167,2,2,1.0,1.0,5.0,6.0,4,0.0,0.0,1.0,4.0,5,0.0
2024,NBA,Jusuf Nurkić,nurkiju01,29.0,PHO,C,76,76.0,2078.0,320,627,0.51,22.0,90.0,0.244,298.0,537.0,0.555,0.528,167,261,0.64,224.0,613.0,837.0,301,81.0,80.0,175.0,254.0,829,0.0
2024,NBA,Jordan Nwora,nworajo01,25.0,2TM,SF,52,1.0,712.0,138,299,0.462,44.0,131.0,0.336,94.0,168.0,0.56,0.535,44,53,0.83,28.0,121.0,149.0,62,26.0,13.0,53.0,48.0,364,0.0
2024,NBA,Jordan Nwora,nworajo01,25.0,IND,SF,18,0.0,183.0,37,82,0.451,11.0,36.0,0.306,26.0,46.0,0.565,0.518,9,11,0.818,8.0,25.0,33.0,18,6.0,1.0,12.0,19.0,94,0.0
2024,NBA,Jordan Nwora,nworajo01,25.0,TOR,SF,34,1.0,529.0,101,217,0.465,33.0,95.0,0.347,68.0,122.0,0.557,0.541,35,42,0.833,20.0,96.0,116.0,44,20.0,12.0,41.0,29.0,270,0.0
2024,NBA,Chuma Okeke,okekech01,25.0,ORL,SF,47,8.0,432.0,40,112,0.357,23.0,82.0,0.28,17.0,30.0,0.567,0.46,4,7,0.571,18.0,62.0,80.0,20,9.0,7.0,16.0,19.0,107,0.0
2024,NBA,Josh Okogie,okogijo01,25.0,PHO,SG,60,11.0,960.0,86,206,0.417,29.0,94.0,0.309,57.0,112.0,0.509,0.488,76,102,0.745,74.0,80.0,154.0,64,48.0,24.0,36.0,68.0,277,0.0
2024,NBA,Onyeka Okongwu,okongon01,23.0,ATL,C,55,8.0,1405.0,223,365,0.611,23.0,69.0,0.333,200.0,296.0,0.676,0.642,92,116,0.793,145.0,231.0,376.0,74,26.0,60.0,45.0,162.0,561,0.0
2024,NBA,Isaac Okoro,okorois01,23.0,CLE,SF,69,42.0,1887.0,235,480,0.49,84.0,215.0,0.391,151.0,265.0,0.57,0.577,93,137,0.679,67.0,139.0,206.0,132,57.0,34.0,54.0,140.0,647,0.0
2024,NBA,Kelly Olynyk,olynyke01,32.0,2TM,C,78,27.0,1759.0,276,497,0.555,60.0,155.0,0.387,216.0,342.0,0.632,0.616,150,180,0.833,108.0,303.0,411.0,347,74.0,30.0,152.0,230.0,762,0.0
2024,NBA,Kelly Olynyk,olynyke01,32.0,UTA,C,50,8.0,1019.0,145,258,0.562,36.0,84.0,0.429,109.0,174.0,0.626,0.632,80,95,0.842,63.0,191.0,254.0,219,37.0,12.0,81.0,132.0,406,0.0
2024,NBA,Kelly Olynyk,olynyke01,32.0,TOR,C,28,19.0,740.0,131,239,0.548,24.0,71.0,0.338,107.0,168.0,0.637,0.598,70,85,0.824,45.0,112.0,157.0,128,37.0,18.0,71.0,98.0,356,0.0
2024,NBA,Eugene Omoruyi,omorueu01,26.0,WAS,SF,43,0.0,393.0,81,167,0.485,13.0,46.0,0.283,68.0,121.0,0.562,0.524,32,49,0.653,35.0,50.0,85.0,35,27.0,5.0,21.0,62.0,207,0.0
2024,NBA,Royce O'Neale,onealro01,30.0,2TM,SF,79,14.0,1954.0,214,539,0.397,156.0,422.0,0.37,58.0,117.0,0.496,0.542,24,35,0.686,60.0,317.0,377.0,219,59.0,44.0,73.0,174.0,608,0.0
2024,NBA,Royce O'Neale,onealro01,30.0,BRK,SF,49,6.0,1202.0,126,325,0.388,97.0,265.0,0.366,29.0,60.0,0.483,0.537,15,22,0.682,38.0,183.0,221.0,137,32.0,29.0,51.0,120.0,364,0.0
2024,NBA,Royce O'Neale,onealro01,30.0,PHO,SF,30,8.0,752.0,88,214,0.411,59.0,157.0,0.376,29.0,57.0,0.509,0.549,9,13,0.692,22.0,134.0,156.0,82,27.0,15.0,22.0,54.0,244,0.0
2024,NBA,Cedi Osman,osmande01,28.0,SAS,SF,72,3.0,1269.0,184,384,0.479,86.0,221.0,0.389,98.0,163.0,0.601,0.591,35,52,0.673,25.0,155.0,180.0,119,36.0,11.0,47.0,107.0,489,0.0
2024,NBA,Kelly Oubre Jr.,oubreke01,28.0,PHI,SF,68,52.0,2055.0,387,878,0.441,101.0,325.0,0.311,286.0,553.0,0.517,0.498,174,232,0.75,94.0,247.0,341.0,101,77.0,47.0,87.0,194.0,1049,0.0
2024,NBA,Chris Paul,paulch01,38.0,GSW,PG,58,18.0,1531.0,206,467,0.441,78.0,210.0,0.371,128.0,257.0,0.498,0.525,43,52,0.827,18.0,207.0,225.0,393,70.0,6.0,76.0,108.0,533,0.0
2024,NBA,Cameron Payne,payneca01,29.0,2TM,PG,78,10.0,1304.0,208,481,0.432,104.0,267.0,0.39,104.0,214.0,0.486,0.541,58,67,0.866,21.0,96.0,117.0,205,42.0,11.0,66.0,126.0,578,0.0
2024,NBA,Cameron Payne,payneca01,29.0,MIL,PG,47,2.0,702.0,101,222,0.455,52.0,131.0,0.397,49.0,91.0,0.538,0.572,37,44,0.841,5.0,57.0,62.0,109,22.0,3.0,31.0,73.0,291,0.0
2024,NBA,Cameron Payne,payneca01,29.0,PHI,PG,31,8.0,602.0,107,259,0.413,52.0,136.0,0.382,55.0,123.0,0.447,0.514,21,23,0.913,16.0,39.0,55.0,96,20.0,8.0,35.0,53.0,287,0.0
2024,NBA,Gary Payton II,paytoga02,31.0,GSW,SG,44,0.0,680.0,103,183,0.563,20.0,55.0,0.364,83.0,128.0,0.648,0.617,14,23,0.609,46.0,67.0,113.0,48,39.0,18.0,27.0,77.0,240,0.0
2024,NBA,Mãozinha Pereira,pereima01,23.0,MEM,SF,7,1.0,122.0,18,35,0.514,5.0,13.0,0.385,13.0,22.0,0.591,0.586,7,10,0.7,11.0,26.0,37.0,2,6.0,4.0,5.0,10.0,48,0.0
2024,NBA,Drew Peterson,peterdr01,24.0,BOS,PF,3,0.0,23.0,4,6,0.667,3.0,5.0,0.6,1.0,1.0,1.0,0.917,0,0,,0.0,1.0,1.0,1,2.0,0.0,1.0,1.0,11,0.0
2024,NBA,Filip Petrušev,petrufi01,23.0,2TM,C,3,0.0,10.0,1,2,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1,2,0.5,0.0,1.0,1.0,0,0.0,0.0,0.0,1.0,3,0.0
2024,NBA,Filip Petrušev,petrufi01,23.0,PHI,C,1,0.0,3.0,0,0,,0.0,0.0,,0.0,0.0,,,0,0,,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0
2024,NBA,Filip Petrušev,petrufi01,23.0,SAC,C,2,0.0,7.0,1,2,0.5,0.0,0.0,,1.0,2.0,0.5,0.5,1,2,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,3,0.0
2024,NBA,Julian Phillips,phillju01,20.0,CHI,SF,40,0.0,323.0,32,77,0.416,12.0,38.0,0.316,20.0,39.0,0.513,0.494,13,19,0.684,12.0,24.0,36.0,13,7.0,7.0,10.0,40.0,89,0.0
2024,NBA,Jalen Pickett,pickeja02,24.0,DEN,SG,27,0.0,122.0,15,35,0.429,9.0,25.0,0.36,6.0,10.0,0.6,0.557,3,4,0.75,1.0,13.0,14.0,21,4.0,0.0,9.0,13.0,42,0.0
2024,NBA,Scotty Pippen Jr.,pippesc02,23.0,MEM,PG,21,16.0,527.0,100,203,0.493,30.0,72.0,0.417,70.0,131.0,0.534,0.567,41,55,0.745,22.0,45.0,67.0,98,36.0,10.0,56.0,60.0,271,0.0
2024,NBA,Mason Plumlee,plumlma01,33.0,LAC,C,46,11.0,674.0,87,153,0.569,0.0,6.0,0.0,87.0,147.0,0.592,0.569,70,99,0.707,60.0,174.0,234.0,55,14.0,17.0,36.0,68.0,244,0.0
2024,NBA,Brandin Podziemski,podzibr01,20.0,GSW,SG,74,28.0,1968.0,271,597,0.454,90.0,234.0,0.385,181.0,363.0,0.499,0.529,50,79,0.633,118.0,309.0,427.0,273,61.0,14.0,88.0,122.0,682,0.0
2024,NBA,Jakob Poeltl,poeltja01,28.0,TOR,C,50,50.0,1319.0,248,378,0.656,0.0,0.0,,248.0,378.0,0.656,0.656,59,107,0.551,146.0,283.0,429.0,127,35.0,76.0,77.0,149.0,555,0.0
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,2TM,PF,28,0.0,405.0,49,121,0.405,18.0,55.0,0.327,31.0,66.0,0.47,0.479,30,41,0.732,17.0,72.0,89.0,35,15.0,13.0,19.0,22.0,146,0.0
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,OKC,PF,10,0.0,60.0,4,16,0.25,2.0,11.0,0.182,2.0,5.0,0.4,0.313,2,4,0.5,2.0,8.0,10.0,5,1.0,1.0,3.0,5.0,12,0.0
2024,NBA,Aleksej Pokusevski,pokusal01,22.0,CHO,PF,18,0.0,345.0,45,105,0.429,16.0,44.0,0.364,29.0,61.0,0.475,0.505,28,37,0.757,15.0,64.0,79.0,30,14.0,12.0,16.0,17.0,134,0.0
2024,NBA,Jordan Poole,poolejo01,24.0,WAS,SG,78,66.0,2346.0,490,1186,0.413,184.0,564.0,0.326,306.0,622.0,0.492,0.491,192,219,0.877,32.0,180.0,212.0,343,86.0,25.0,188.0,244.0,1356,0.0
2024,NBA,Craig Porter Jr.,portecr01,23.0,CLE,PG,51,6.0,649.0,116,228,0.509,12.0,34.0,0.353,104.0,194.0,0.536,0.535,41,56,0.732,21.0,88.0,109.0,118,21.0,15.0,45.0,40.0,285,0.0
2024,NBA,Jontay Porter,portejo01,24.0,TOR,PF,26,5.0,360.0,40,104,0.385,20.0,60.0,0.333,20.0,44.0,0.455,0.481,15,18,0.833,26.0,56.0,82.0,60,20.0,20.0,21.0,35.0,115,0.0
2024,NBA,Michael Porter Jr.,portemi01,25.0,DEN,SF,81,81.0,2565.0,522,1079,0.484,220.0,554.0,0.397,302.0,525.0,0.575,0.586,92,110,0.836,106.0,459.0,565.0,122,42.0,53.0,92.0,148.0,1356,0.0
2024,NBA,Otto Porter Jr.,porteot01,30.0,TOR,SF,15,1.0,174.0,14,33,0.424,8.0,23.0,0.348,6.0,10.0,0.6,0.545,3,3,1.0,6.0,23.0,29.0,8,5.0,5.0,2.0,19.0,39,0.0
2024,NBA,Bobby Portis,portibo01,28.0,MIL,PF,82,4.0,2008.0,466,918,0.508,100.0,246.0,0.407,366.0,672.0,0.545,0.562,98,124,0.79,142.0,465.0,607.0,104,68.0,34.0,91.0,189.0,1130,0.0
2024,NBA,Kristaps Porziņģis,porzikr01,28.0,BOS,C,57,57.0,1690.0,388,752,0.516,110.0,293.0,0.375,278.0,459.0,0.606,0.589,259,302,0.858,97.0,312.0,409.0,115,42.0,111.0,89.0,156.0,1145,0.0
2024,NBA,Micah Potter,pottemi01,25.0,UTA,PF,16,0.0,186.0,19,40,0.475,9.0,21.0,0.429,10.0,19.0,0.526,0.588,6,8,0.75,10.0,33.0,43.0,6,4.0,6.0,5.0,14.0,53,0.0
2024,NBA,Dwight Powell,poweldw01,32.0,DAL,C,63,9.0,836.0,72,106,0.679,1.0,3.0,0.333,71.0,103.0,0.689,0.684,63,89,0.708,97.0,117.0,214.0,84,26.0,20.0,32.0,113.0,208,0.0
2024,NBA,Norman Powell,powelno01,30.0,LAC,SG,76,3.0,1990.0,373,768,0.486,167.0,384.0,0.435,206.0,384.0,0.536,0.594,143,172,0.831,16.0,179.0,195.0,82,43.0,22.0,66.0,137.0,1056,0.0
2024,NBA,Jason Preston,prestja01,24.0,UTA,PG,7,0.0,71.0,6,19,0.316,0.0,3.0,0.0,6.0,16.0,0.375,0.316,0,0,,6.0,11.0,17.0,16,2.0,1.0,2.0,3.0,12,0.0
2024,NBA,Joshua Primo,primojo01,21.0,LAC,SG,2,0.0,10.0,1,3,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.333,0,0,,1.0,0.0,1.0,0,0.0,1.0,4.0,0.0,2,0.0
2024,NBA,Taurean Prince,princta02,29.0,LAL,PF,78,49.0,2108.0,253,572,0.442,141.0,356.0,0.396,112.0,216.0,0.519,0.566,50,68,0.735,21.0,209.0,230.0,119,58.0,35.0,73.0,146.0,697,0.0
2024,NBA,Payton Pritchard,pritcpa01,26.0,BOS,PG,82,5.0,1825.0,297,635,0.468,147.0,382.0,0.385,150.0,253.0,0.593,0.583,46,56,0.821,70.0,195.0,265.0,281,39.0,6.0,61.0,106.0,787,0.0
2024,NBA,Olivier-Maxence Prosper,prospol01,21.0,DAL,PF,40,1.0,336.0,40,104,0.385,13.0,45.0,0.289,27.0,59.0,0.458,0.447,28,41,0.683,25.0,54.0,79.0,22,7.0,4.0,8.0,20.0,121,0.0
