id,slug,name,team,opponent,location,outcome,game_date,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,points,total_rebounds,minutes,rolling_pts_5,rolling_reb_5,rolling_ast_5,rolling_min_5,rolling_fg_pct_5,rolling_3p_pct_5,rolling_pts_10,rolling_reb_10,rolling_ast_10,rolling_min_10,rolling_fg_pct_10,rolling_3p_pct_10,home_away_pts_avg,home_away_reb_avg,home_away_ast_avg,rest_days,is_back_to_back
18122,topicni01,Nikola Topić,OKLAHOMA_CITY_THUNDER,BROOKLYN_NETS,HOME,WIN,2026-02-20,685,4,6,1,2,0,0,0,3,2,0,0,3,1,12.0,5.3,9,3,11.416666666666666,2.0,1.0,1.0,12.366666666666667,0.3333333333333333,0.0,2.0,1.0,1.0,12.366666666666667,0.3333333333333333,0.0,2.0,1.0,1.0,8.0,0
18544,topicni01,Nikola Topić,OKLAHOMA_CITY_THUNDER,CLEVELAND_CAVALIERS,HOME,WIN,2026-02-22,468,1,2,0,0,0,0,1,1,3,0,0,3,2,-3.0,0.3,2,2,7.8,5.5,2.0,1.5,11.891666666666666,0.5555555555555556,0.25,5.5,2.0,1.5,11.891666666666666,0.5555555555555556,0.25,5.5,2.0,1.5,2.0,0
24897,topicni01,Nikola Topić,OKLAHOMA_CITY_THUNDER,LOS_ANGELES_LAKERS,HOME,WIN,2026-04-02,720,1,2,0,1,0,0,0,2,2,0,0,0,1,-2.0,2.6,2,2,12.0,3.2,1.6,2.0,10.516666666666666,0.4375,0.4,3.2,1.6,2.0,10.516666666666666,0.4375,0.4,4.333333333333333,2.0,2.0,3.0,0
25366,topicni01,Nikola Topić,OKLAHOMA_CITY_THUNDER,UTAH_JAZZ,HOME,WIN,2026-04-05,486,0,1,0,0,2,2,2,0,4,0,0,1,1,-4.0,4.1,2,2,8.1,3.2,1.8,2.2,10.443333333333333,0.4666666666666667,0.5,3.0,1.6666666666666667,2.0,10.763888888888888,0.4444444444444444,0.3333333333333333,3.75,2.0,2.0,3.0,0
26438,topicni01,Nikola Topić,OKLAHOMA_CITY_THUNDER,PHOENIX_SUNS,HOME,LOSS,2026-04-12,2361,8,16,2,5,0,3,1,3,14,0,0,5,3,-18.0,14.0,18,4,39.35,3.6,1.8,4.8,16.729999999999997,0.3181818181818182,0.4,3.7777777777777777,1.6666666666666667,3.3333333333333335,13.414814814814815,0.4,0.4,3.4,2.0,2.4,2.0,0
1778,toppija01,Jacob Toppin,ATLANTA_HAWKS,INDIANA_PACERS,AWAY,WIN,2025-10-31,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1.35,2.0,0.0,0.0,4.766666666666667,0.5,,2.0,0.0,0.0,4.766666666666667,0.5,,,,,2.0,0
5334,toppija01,Jacob Toppin,ATLANTA_HAWKS,NEW_ORLEANS_PELICANS,AWAY,WIN,2025-11-22,62,0,0,0,0,0,0,0,0,1,0,1,0,0,-1.0,1.4,0,0,1.0333333333333334,2.0,0.3333333333333333,0.0,3.0611111111111113,0.75,,2.0,0.3333333333333333,0.0,3.0611111111111113,0.75,,0.0,0.0,0.0,2.0,0
5809,toppija01,Jacob Toppin,ATLANTA_HAWKS,WASHINGTON_WIZARDS,AWAY,LOSS,2025-11-25,399,1,2,0,0,0,0,0,0,0,0,0,0,0,7.0,1.0,2,0,6.65,1.5,0.25,0.25,2.5541666666666667,0.75,,1.5,0.25,0.25,2.5541666666666667,0.75,,0.0,0.0,0.5,2.0,0
721,toppija01,Jacob Toppin,ATLANTA_HAWKS,OKLAHOMA_CITY_THUNDER,HOME,LOSS,2025-10-25,286,1,2,0,0,0,0,0,0,0,0,0,0,1,6.0,0.6,2,0,4.766666666666667,,,,,,,,,,,,,,,,1.0,1
3098,toppija01,Jacob Toppin,ATLANTA_HAWKS,LOS_ANGELES_LAKERS,HOME,WIN,2025-11-08,184,2,2,0,0,0,0,0,1,0,0,0,0,0,1.0,3.7,4,1,3.066666666666667,1.0,0.0,0.0,3.0583333333333336,0.5,,1.0,0.0,0.0,3.0583333333333336,0.5,,2.0,0.0,0.0,1.0,1
682,toppiob01,Obi Toppin,INDIANA_PACERS,MEMPHIS_GRIZZLIES,AWAY,LOSS,2025-10-25,1539,5,12,2,6,1,1,1,8,2,0,0,3,4,-11.0,6.5,13,9,25.65,20.0,5.0,3.0,39.96666666666667,0.4444444444444444,0.0,20.0,5.0,3.0,39.96666666666667,0.4444444444444444,0.0,,,,2.0,0
836,toppiob01,Obi Toppin,INDIANA_PACERS,MINNESOTA_TIMBERWOLVES,AWAY,LOSS,2025-10-26,993,2,6,1,3,4,4,2,4,0,1,0,2,0,5.0,7.2,9,6,16.55,16.5,7.0,2.5,32.80833333333334,0.43333333333333335,0.14285714285714285,16.5,7.0,2.5,32.80833333333334,0.43333333333333335,0.14285714285714285,13.0,9.0,2.0,1.0,1
20112,toppiob01,Obi Toppin,INDIANA_PACERS,LOS_ANGELES_CLIPPERS,AWAY,LOSS,2026-03-04,577,0,1,0,1,0,0,0,3,1,0,0,1,2,-11.0,-0.9,0,3,9.616666666666667,9.8,5.2,2.2,20.363333333333333,0.3953488372093023,0.14285714285714285,9.8,5.2,2.2,20.363333333333333,0.3953488372093023,0.14285714285714285,11.0,7.5,1.0,3.0,0
20444,toppiob01,Obi Toppin,INDIANA_PACERS,LOS_ANGELES_LAKERS,AWAY,LOSS,2026-03-06,659,1,4,0,1,0,0,1,3,1,0,0,0,2,-12.0,1.1,2,4,10.983333333333333,5.8,4.8,1.8,14.293333333333333,0.34615384615384615,0.21428571428571427,8.166666666666666,4.833333333333333,2.0,18.572222222222223,0.38636363636363635,0.13636363636363635,7.333333333333333,6.0,1.0,2.0,0
20760,toppiob01,Obi Toppin,INDIANA_PACERS,PORTLAND_TRAIL_BLAZERS,AWAY,LOSS,2026-03-08,633,2,5,0,3,0,0,2,0,0,0,0,0,0,-17.0,2.7,4,2,10.55,3.6,3.8,1.6,11.36,0.2777777777777778,0.1111111111111111,7.285714285714286,4.714285714285714,1.8571428571428572,17.488095238095237,0.375,0.13043478260869565,6.0,5.5,1.0,2.0,0
20988,toppiob01,Obi Toppin,INDIANA_PACERS,SACRAMENTO_KINGS,AWAY,LOSS,2026-03-10,882,4,9,2,5,7,9,0,5,1,0,0,0,0,1.0,13.7,17,5,14.7,2.6,3.0,1.6,10.16,0.29411764705882354,0.0,6.875,4.375,1.625,16.620833333333334,0.37735849056603776,0.11538461538461539,5.6,4.8,0.8,2.0,0
21871,toppiob01,Obi Toppin,INDIANA_PACERS,MILWAUKEE_BUCKS,AWAY,LOSS,2026-03-15,982,3,7,3,7,2,3,0,4,3,0,0,2,0,2.0,8.2,11,4,16.366666666666667,6.4,3.6,0.8,12.35,0.4,0.3125,8.1,4.4,1.5,16.356666666666666,0.39705882352941174,0.21621621621621623,7.5,4.833333333333333,0.8333333333333334,2.0,0
22165,toppiob01,Obi Toppin,INDIANA_PACERS,NEW_YORK_KNICKS,AWAY,LOSS,2026-03-17,1086,6,8,3,5,0,0,0,3,3,0,0,1,3,8.0,12.6,15,3,18.1,8.6,3.8,1.2,13.7,0.41935483870967744,0.36363636363636365,7.2,4.3,1.5,13.996666666666666,0.38596491228070173,0.3055555555555556,8.0,4.714285714285714,1.1428571428571428,2.0,0
22922,toppiob01,Obi Toppin,INDIANA_PACERS,SAN_ANTONIO_SPURS,AWAY,LOSS,2026-03-21,1139,5,10,0,5,1,1,0,4,4,0,0,4,0,-10.0,6.0,11,4,18.983333333333334,11.2,3.6,1.6,15.123333333333335,0.5142857142857142,0.4230769230769231,7.4,3.7,1.6,13.241666666666665,0.4339622641509434,0.34285714285714286,8.875,4.5,1.375,3.0,0
23217,toppiob01,Obi Toppin,INDIANA_PACERS,ORLANDO_MAGIC,AWAY,WIN,2026-03-23,1015,3,5,2,4,0,0,0,2,4,0,1,1,2,2.0,8.0,8,2,16.916666666666668,12.6,4.0,2.4,16.810000000000002,0.525,0.39285714285714285,7.6,3.5,2.0,13.485,0.45614035087719296,0.2972972972972973,9.11111111111111,4.444444444444445,1.6666666666666667,2.0,0
24715,toppiob01,Obi Toppin,INDIANA_PACERS,CHICAGO_BULLS,AWAY,WIN,2026-04-01,648,3,6,0,1,0,0,1,2,3,1,0,0,0,-2.0,7.4,6,3,10.8,13.2,3.8,3.4,18.65,0.6363636363636364,0.36363636363636365,12.2,3.7,2.5,16.886666666666667,0.5822784810126582,0.3958333333333333,9.0,4.2,1.9,3.0,0
25031,toppiob01,Obi Toppin,INDIANA_PACERS,CHARLOTTE_HORNETS,AWAY,LOSS,2026-04-03,1202,4,9,3,6,0,0,0,4,1,0,0,1,0,-5.0,7.2,11,4,20.033333333333335,12.2,3.6,3.2,17.013333333333332,0.65,0.4444444444444444,12.4,3.8,2.8,16.91166666666667,0.5875,0.41304347826086957,8.727272727272727,4.090909090909091,2.0,2.0,0
25222,toppiob01,Obi Toppin,INDIANA_PACERS,CLEVELAND_CAVALIERS,AWAY,LOSS,2026-04-05,1408,4,10,3,7,10,10,1,7,4,1,0,1,2,0.0,20.4,21,8,23.466666666666665,12.8,4.0,2.6,17.636666666666667,0.6136363636363636,0.45,11.8,3.7,2.8,17.445,0.5875,0.425531914893617,8.916666666666666,4.083333333333333,1.9166666666666667,2.0,0
25918,toppiob01,Obi Toppin,INDIANA_PACERS,BROOKLYN_NETS,AWAY,WIN,2026-04-09,1115,11,14,0,1,4,4,2,7,3,0,0,0,0,24.0,26.2,26,9,18.583333333333332,12.8,4.0,2.6,18.190000000000005,0.43478260869565216,0.4,13.3,4.0,3.0,18.77,0.5444444444444444,0.4090909090909091,9.846153846153847,4.384615384615385,2.076923076923077,2.0,0
323,toppiob01,Obi Toppin,INDIANA_PACERS,OKLAHOMA_CITY_THUNDER,HOME,LOSS,2025-10-23,2398,8,18,0,8,4,4,0,5,3,2,0,1,3,-2.0,14.0,20,5,39.96666666666667,,,,,,,,,,,,,,,,,0
19168,toppiob01,Obi Toppin,INDIANA_PACERS,CHARLOTTE_HORNETS,HOME,LOSS,2026-02-26,509,1,4,0,3,1,2,0,2,1,1,0,0,0,-1.0,2.5,3,2,8.483333333333333,14.0,6.666666666666667,1.6666666666666667,27.38888888888889,0.4166666666666667,0.17647058823529413,14.0,6.666666666666667,1.6666666666666667,27.38888888888889,0.4166666666666667,0.17647058823529413,20.0,5.0,3.0,2.0,0
19537,toppiob01,Obi Toppin,INDIANA_PACERS,MEMPHIS_GRIZZLIES,HOME,LOSS,2026-03-01,670,1,3,0,1,2,2,0,4,5,2,0,0,0,6.0,9.0,4,4,11.166666666666666,11.25,5.5,1.5,22.6625,0.4,0.15,11.25,5.5,1.5,22.6625,0.4,0.15,11.5,3.5,2.0,3.0,0
21588,toppiob01,Obi Toppin,INDIANA_PACERS,NEW_YORK_KNICKS,HOME,LOSS,2026-03-13,954,3,6,3,6,0,0,0,4,1,0,0,1,3,-12.0,5.7,9,4,15.9,5.4,3.6,1.6,11.403333333333332,0.36363636363636365,0.18181818181818182,8.0,4.444444444444445,1.5555555555555556,16.407407407407405,0.3870967741935484,0.16129032258064516,9.0,3.6666666666666665,3.0,1.0,1
23480,toppiob01,Obi Toppin,INDIANA_PACERS,LOS_ANGELES_LAKERS,HOME,LOSS,2026-03-25,1191,7,10,1,3,0,0,0,3,2,3,0,3,0,6.0,13.1,15,3,19.85,10.8,3.4,3.0,17.253333333333337,0.5555555555555556,0.4074074074074074,8.1,3.5,2.3,14.328333333333333,0.4827586206896552,0.34210526315789475,9.0,3.75,2.5,2.0,0
23753,toppiob01,Obi Toppin,INDIANA_PACERS,LOS_ANGELES_CLIPPERS,HOME,LOSS,2026-03-27,1374,8,11,4,7,0,0,3,5,4,0,0,1,3,6.0,19.7,20,8,22.9,12.0,3.2,3.2,18.043333333333333,0.6,0.375,9.2,3.4,2.0,15.196666666666667,0.5230769230769231,0.35,10.2,3.6,2.4,2.0,0
24142,toppiob01,Obi Toppin,INDIANA_PACERS,MIAMI_HEAT,HOME,WIN,2026-03-29,876,5,8,1,3,1,1,0,2,3,0,0,0,2,10.0,10.3,12,2,14.6,13.8,4.0,3.4,19.35,0.6590909090909091,0.4166666666666667,11.2,3.9,2.3,16.525,0.56,0.391304347826087,11.833333333333334,4.333333333333333,2.6666666666666665,2.0,0
25646,toppiob01,Obi Toppin,INDIANA_PACERS,MINNESOTA_TIMBERWOLVES,HOME,LOSS,2026-04-07,1323,4,13,1,3,5,5,0,3,2,1,0,2,1,-9.0,7.4,14,3,22.05,14.0,5.0,3.0,18.36,0.5454545454545454,0.4583333333333333,13.0,4.1,3.1,18.201666666666668,0.5714285714285714,0.4166666666666667,11.857142857142858,4.0,2.7142857142857144,2.0,0
26255,toppiob01,Obi Toppin,INDIANA_PACERS,PHILADELPHIA_76ERS,HOME,LOSS,2026-04-10,1164,3,8,1,5,0,0,0,7,2,0,0,2,0,0.0,4.1,7,7,19.4,15.6,5.4,2.6,18.986666666666668,0.5,0.3888888888888889,14.4,4.6,3.0,18.818333333333335,0.5625,0.375,12.125,3.875,2.625,1.0,1
26427,toppiob01,Obi Toppin,INDIANA_PACERS,DETROIT_PISTONS,HOME,LOSS,2026-04-12,1087,7,12,7,11,0,0,0,2,2,0,0,2,1,-11.0,15.0,21,2,18.116666666666667,15.8,6.2,2.4,20.706666666666667,0.48148148148148145,0.36363636363636365,14.0,4.9,2.8,18.86,0.5531914893617021,0.4,11.555555555555555,4.222222222222222,2.5555555555555554,2.0,0
807,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,MIAMI_HEAT,AWAY,LOSS,2025-10-26,2151,6,14,2,8,1,2,1,17,2,1,2,3,5,2.0,11.8,15,18,35.85,22.5,12.0,2.5,32.03333333333333,0.39285714285714285,0.5,22.5,12.0,2.5,32.03333333333333,0.39285714285714285,0.5,,,,2.0,0
1274,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,MILWAUKEE_BUCKS,AWAY,LOSS,2025-10-28,2123,2,12,0,3,4,4,5,7,1,1,1,3,5,0.0,3.4,8,12,35.38333333333333,20.0,14.0,2.3333333333333335,33.30555555555556,0.40476190476190477,0.3888888888888889,20.0,14.0,2.3333333333333335,33.30555555555556,0.40476190476190477,0.3888888888888889,15.0,18.0,2.0,2.0,0
1637,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,CHICAGO_BULLS,AWAY,LOSS,2025-10-31,1903,6,14,1,5,9,9,2,8,4,0,1,2,2,7.0,19.1,22,10,31.716666666666665,17.0,13.5,2.0,33.825,0.35185185185185186,0.3333333333333333,17.0,13.5,2.0,33.825,0.35185185185185186,0.3333333333333333,11.5,15.0,1.5,3.0,0
4472,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,MIAMI_HEAT,AWAY,LOSS,2025-11-17,1957,7,19,1,7,7,7,4,11,2,0,1,4,5,3.0,13.7,22,15,32.61666666666667,23.6,11.6,3.6,32.763333333333335,0.47674418604651164,0.3333333333333333,21.6,12.6,3.5,33.33833333333333,0.4472049689440994,0.3220338983050847,15.0,13.333333333333334,2.3333333333333335,3.0,0
4776,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,DALLAS_MAVERICKS,AWAY,WIN,2025-11-19,2090,6,16,1,6,5,9,4,10,6,2,0,3,4,4.0,15.0,18,14,34.833333333333336,25.0,12.6,3.2,33.03333333333334,0.4574468085106383,0.3142857142857143,22.3,12.3,3.5,33.015,0.4397590361445783,0.3103448275862069,16.75,13.75,2.25,2.0,0
5235,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,ORLANDO_MAGIC,AWAY,LOSS,2025-11-22,2230,6,14,2,6,10,11,2,6,3,0,0,4,3,-14.0,16.3,24,8,37.166666666666664,23.0,13.0,4.0,34.333333333333336,0.41935483870967744,0.3076923076923077,23.3,12.5,4.0,32.96,0.45294117647058824,0.3114754098360656,17.0,13.8,3.0,3.0,0
5533,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,BROOKLYN_NETS,AWAY,WIN,2025-11-24,1978,14,20,3,4,6,6,3,9,3,1,2,1,3,25.0,35.7,37,12,32.96666666666667,23.6,12.0,3.8,35.43333333333333,0.4222222222222222,0.2972972972972973,23.5,12.3,3.9,33.505,0.45294117647058824,0.3225806451612903,18.166666666666668,12.833333333333334,3.0,2.0,0
5854,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,CHARLOTTE_HORNETS,AWAY,WIN,2025-11-26,1942,6,13,0,3,7,7,4,6,3,0,0,3,2,6.0,15.2,19,10,32.36666666666667,28.0,12.0,3.6,35.123333333333335,0.4842105263157895,0.35135135135135137,25.2,12.0,3.7,33.18833333333333,0.48044692737430167,0.328125,20.857142857142858,12.714285714285714,3.0,2.0,0
6781,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,BOSTON_CELTICS,AWAY,LOSS,2025-12-02,1994,12,19,2,5,3,3,2,5,2,0,1,4,2,10.0,20.7,29,7,33.233333333333334,22.2,9.6,3.0,33.843333333333334,0.5142857142857142,0.3684210526315789,22.6,11.3,3.5,34.08833333333333,0.4601226993865031,0.3275862068965517,20.625,12.375,3.0,2.0,0
7845,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2025-12-09,1848,4,11,1,2,5,6,5,11,1,1,2,1,4,21.0,14.8,14,16,30.8,22.6,10.4,3.4,32.28333333333333,0.5263157894736842,0.4583333333333333,23.3,11.1,3.4,33.13666666666667,0.5,0.36,21.555555555555557,11.777777777777779,2.888888888888889,2.0,0
8160,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,ORLANDO_MAGIC,AWAY,WIN,2025-12-13,2232,9,11,2,4,9,10,1,7,2,1,1,0,3,12.0,29.2,29,8,37.2,23.6,11.6,2.8,31.306666666666672,0.5316455696202531,0.4583333333333333,22.5,11.2,3.3,32.955,0.5066666666666667,0.4,20.8,12.2,2.7,4.0,0
9377,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,MINNESOTA_TIMBERWOLVES,AWAY,LOSS,2025-12-23,2071,14,24,3,6,9,11,4,9,1,1,0,5,6,6.0,27.8,40,13,34.516666666666666,16.6,10.4,1.4,32.35666666666667,0.5,0.375,19.6,10.4,2.4,32.32,0.5153846153846153,0.425,21.545454545454547,11.818181818181818,2.6363636363636362,2.0,0
10001,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,ATLANTA_HAWKS,AWAY,WIN,2025-12-27,1788,8,15,3,6,17,18,5,10,1,0,0,2,3,-7.0,32.3,36,15,29.8,18.2,11.0,1.2,31.136666666666667,0.4782608695652174,0.3333333333333333,21.6,11.3,2.0,31.83833333333333,0.5277777777777778,0.42857142857142855,23.083333333333332,11.916666666666666,2.5,2.0,0
10383,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,NEW_ORLEANS_PELICANS,AWAY,WIN,2025-12-29,1798,4,9,2,4,2,2,2,10,4,0,2,0,4,6.0,14.3,12,12,29.966666666666665,22.2,11.8,1.2,31.163333333333334,0.4861111111111111,0.3684210526315789,22.3,12.1,1.9,31.494999999999997,0.5142857142857142,0.4418604651162791,24.076923076923077,12.153846153846153,2.3846153846153846,2.0,0
10698,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,SAN_ANTONIO_SPURS,AWAY,LOSS,2025-12-31,2008,5,10,2,5,8,8,1,6,4,1,0,3,6,-15.0,15.9,20,7,33.46666666666667,20.2,12.0,1.8,30.089999999999996,0.48484848484848486,0.4444444444444444,20.0,11.5,1.8,30.57333333333333,0.5,0.45,23.214285714285715,12.142857142857142,2.5,2.0,0
11676,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,DETROIT_PISTONS,AWAY,LOSS,2026-01-05,1350,1,4,1,2,3,3,0,1,1,0,0,6,3,-27.0,-2.6,6,1,22.5,20.4,12.4,2.4,30.84666666666667,0.4444444444444444,0.3181818181818182,21.1,11.1,1.9,31.973333333333336,0.5,0.35714285714285715,23.0,11.8,2.6,2.0,0
12211,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,PHOENIX_SUNS,AWAY,LOSS,2026-01-09,1978,5,11,2,5,3,5,2,10,5,0,0,5,4,-2.0,9.8,15,12,32.96666666666667,16.2,9.0,3.6,30.15,0.38596491228070173,0.25,19.2,10.4,2.4,30.656666666666666,0.4418604651162791,0.3076923076923077,21.9375,11.125,2.5,2.0,0
12494,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,PORTLAND_TRAIL_BLAZERS,AWAY,WIN,2026-01-11,1668,9,13,2,3,0,1,3,8,3,0,2,2,4,-3.0,18.5,20,11,27.8,16.8,9.0,3.8,30.75,0.3898305084745763,0.23809523809523808,18.5,10.5,2.8,30.420000000000005,0.44,0.3333333333333333,21.529411764705884,11.176470588235293,2.6470588235294117,2.0,0
13042,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,SACRAMENTO_KINGS,AWAY,LOSS,2026-01-14,1999,5,14,0,1,3,4,1,3,1,5,0,3,5,-8.0,7.1,13,4,33.31666666666667,16.8,9.8,3.6,29.616666666666667,0.43548387096774194,0.2631578947368421,20.3,11.0,2.9,30.321666666666665,0.47368421052631576,0.35714285714285715,21.444444444444443,11.166666666666666,2.6666666666666665,3.0,0
13146,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,GOLDEN_STATE_WARRIORS,AWAY,LOSS,2026-01-15,1842,6,14,2,4,3,4,8,12,2,1,1,2,5,4.0,17.5,17,20,30.7,14.8,7.8,3.4,29.556666666666672,0.43333333333333335,0.3333333333333333,17.6,10.1,2.9,30.201666666666664,0.43902439024390244,0.32432432432432434,21.0,10.789473684210526,2.5789473684210527,1.0,1
14674,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,AWAY,WIN,2026-01-24,961,2,4,1,2,5,7,0,6,1,0,1,2,6,-6.0,6.0,10,6,16.016666666666666,17.8,12.2,2.4,29.843333333333334,0.4507042253521127,0.42857142857142855,17.3,11.0,3.0,29.73,0.44360902255639095,0.35,20.8,11.25,2.55,3.0,0
15224,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2026-01-28,2100,3,11,0,2,2,2,7,15,2,0,1,2,0,19.0,11.0,8,22,35.0,17.2,10.8,2.8,25.65333333333333,0.45161290322580644,0.4230769230769231,17.1,11.2,3.2,28.425,0.44696969696969696,0.3953488372093023,20.285714285714285,11.0,2.4761904761904763,1.0,1
16189,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,WASHINGTON_WIZARDS,AWAY,WIN,2026-02-03,1583,7,16,1,4,4,6,2,13,3,2,0,1,1,30.0,17.8,19,15,26.383333333333333,12.0,14.4,2.8,27.913333333333334,0.37735849056603776,0.3125,14.9,13.3,2.6,28.87833333333333,0.41935483870967744,0.3783783783783784,19.727272727272727,11.5,2.4545454545454546,2.0,0
17074,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,BOSTON_CELTICS,AWAY,WIN,2026-02-08,1764,3,9,0,2,5,6,0,10,1,1,0,3,3,10.0,6.0,11,10,29.4,15.2,16.4,2.6,30.776666666666664,0.4603174603174603,0.25,16.2,13.6,2.7,28.215000000000003,0.456,0.35714285714285715,19.695652173913043,11.652173913043478,2.4782608695652173,2.0,0
17435,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,PHILADELPHIA_76ERS,AWAY,WIN,2026-02-11,1534,8,13,1,1,4,4,4,7,5,1,1,2,3,29.0,22.0,21,11,25.566666666666666,17.4,12.8,2.4,30.133333333333333,0.48484848484848486,0.21052631578947367,15.0,13.1,2.5,27.851666666666667,0.4482758620689655,0.2972972972972973,19.333333333333332,11.583333333333334,2.4166666666666665,1.0,1
18341,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,CHICAGO_BULLS,AWAY,WIN,2026-02-22,1932,10,17,5,9,3,4,4,7,2,3,0,3,4,13.0,24.4,28,11,32.2,20.0,10.6,2.8,30.366666666666667,0.5294117647058824,0.375,17.6,13.5,2.7,30.57166666666667,0.4961832061068702,0.3125,19.4,11.56,2.52,1.0,1
18694,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,CLEVELAND_CAVALIERS,AWAY,LOSS,2026-02-24,1743,5,5,1,1,3,4,1,6,2,1,2,5,2,-9.0,12.6,14,7,29.05,23.4,10.8,3.0,30.926666666666666,0.5657894736842105,0.4782608695652174,19.6,12.4,2.7,30.291666666666668,0.5255474452554745,0.38461538461538464,19.73076923076923,11.538461538461538,2.5,2.0,0
19235,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,MILWAUKEE_BUCKS,AWAY,WIN,2026-02-27,1730,6,13,1,1,4,4,3,10,1,0,0,1,3,21.0,13.9,17,13,28.833333333333332,21.8,9.4,2.8,30.366666666666667,0.625,0.6111111111111112,19.6,11.1,2.6,30.250000000000007,0.5538461538461539,0.40540540540540543,19.51851851851852,11.37037037037037,2.4814814814814814,3.0,0
19782,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,TORONTO_RAPTORS,AWAY,WIN,2026-03-03,1738,10,17,1,4,0,0,2,10,6,1,1,3,3,7.0,19.2,21,12,28.966666666666665,19.2,10.4,1.4,30.47666666666667,0.6101694915254238,0.6666666666666666,19.5,11.0,2.1,30.111666666666668,0.568,0.4411764705882353,19.428571428571427,11.428571428571429,2.4285714285714284,2.0,0
20346,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,DENVER_NUGGETS,AWAY,WIN,2026-03-06,1635,7,12,1,4,2,3,1,12,2,1,0,1,4,19.0,15.1,17,13,27.25,16.2,12.6,2.2,29.513333333333332,0.6346153846153846,0.42857142857142855,19.8,11.7,2.6,30.220000000000006,0.59375,0.4666666666666667,19.482758620689655,11.448275862068966,2.5517241379310347,2.0,0
20614,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,LOS_ANGELES_LAKERS,AWAY,LOSS,2026-03-08,2032,8,17,1,5,8,8,1,15,2,1,1,2,4,-9.0,21.0,25,16,33.86666666666667,16.8,13.8,2.2,29.15333333333333,0.5932203389830508,0.3,19.3,11.6,2.5,29.76,0.6097560975609756,0.5,19.4,11.5,2.533333333333333,2.0,0
20825,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,LOS_ANGELES_CLIPPERS,AWAY,LOSS,2026-03-09,2136,13,17,3,4,6,8,2,10,7,0,1,3,6,-12.0,32.1,35,12,35.6,18.4,14.4,2.4,30.159999999999997,0.5873015873015873,0.21428571428571427,19.7,12.1,2.2,30.590000000000003,0.5905511811023622,0.4375,19.580645161290324,11.64516129032258,2.5161290322580645,1.0,1
21189,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,UTAH_JAZZ,AWAY,WIN,2026-03-11,1801,8,13,3,6,2,2,0,7,7,0,0,2,1,20.0,19.7,21,7,30.016666666666666,23.0,14.0,3.6,31.639999999999997,0.6338028169014085,0.35294117647058826,21.1,12.2,2.5,31.05833333333333,0.6230769230769231,0.5,20.0625,11.65625,2.65625,2.0,0
22677,townska01,Karl-Anthony Towns,NEW_YORK_KNICKS,BROOKLYN_NETS,AWAY,WIN,2026-03-20,1717,7,16,1,3,11,13,6,9,1,1,0,4,4,7.0,19.8,26,15,28.616666666666667,24.0,11.6,4.0,32.406666666666666,0.5625,0.375,20.4,12.7,3.1,30.779999999999994,0.5755395683453237,0.35294117647058826,20.09090909090909,11.515151515151516,2.787878787878788,3.0,0
