game_id,game_date,home,away,home_pts,away_pts,winner,playoffs
HOU-OKC-2025-10-21,2025-10-21,OKC,HOU,125,124,OKC,0
GSW-LAL-2025-10-21,2025-10-21,LAL,GSW,109,119,GSW,0
BRK-CHO-2025-10-22,2025-10-22,CHO,BRK,136,117,CHO,0
CLE-NYK-2025-10-22,2025-10-22,NYK,CLE,119,111,NYK,0
MIA-ORL-2025-10-22,2025-10-22,ORL,MIA,125,121,ORL,0
PHI-BOS-2025-10-22,2025-10-22,BOS,PHI,116,117,PHI,0
TOR-ATL-2025-10-22,2025-10-22,ATL,TOR,118,138,TOR,0
NOP-MEM-2025-10-22,2025-10-22,MEM,NOP,128,122,MEM,0
DET-CHI-2025-10-22,2025-10-22,CHI,DET,115,111,CHI,0
WAS-MIL-2025-10-22,2025-10-22,MIL,WAS,133,120,MIL,0
LAC-UTA-2025-10-22,2025-10-22,UTA,LAC,129,108,UTA,0
SAS-DAL-2025-10-22,2025-10-22,DAL,SAS,92,125,SAS,0
SAC-PHO-2025-10-22,2025-10-22,PHO,SAC,120,116,PHO,0
MIN-POR-2025-10-22,2025-10-22,POR,MIN,114,118,MIN,0
OKC-IND-2025-10-23,2025-10-23,IND,OKC,135,141,OKC,0
DEN-GSW-2025-10-23,2025-10-23,GSW,DEN,137,131,GSW,0
MIL-TOR-2025-10-24,2025-10-24,TOR,MIL,116,122,MIL,0
ATL-ORL-2025-10-24,2025-10-24,ORL,ATL,107,111,ATL,0
BOS-NYK-2025-10-24,2025-10-24,NYK,BOS,105,95,NYK,0
CLE-BRK-2025-10-24,2025-10-24,BRK,CLE,124,131,CLE,0
MIA-MEM-2025-10-24,2025-10-24,MEM,MIA,114,146,MIA,0
SAS-NOP-2025-10-24,2025-10-24,NOP,SAS,116,120,SAS,0
DET-HOU-2025-10-24,2025-10-24,HOU,DET,111,115,DET,0
WAS-DAL-2025-10-24,2025-10-24,DAL,WAS,107,117,WAS,0
MIN-LAL-2025-10-24,2025-10-24,LAL,MIN,128,110,LAL,0
GSW-POR-2025-10-24,2025-10-24,POR,GSW,139,119,POR,0
UTA-SAC-2025-10-24,2025-10-24,SAC,UTA,105,104,SAC,0
PHO-LAC-2025-10-24,2025-10-24,LAC,PHO,129,102,LAC,0
CHI-ORL-2025-10-25,2025-10-25,ORL,CHI,98,110,CHI,0
OKC-ATL-2025-10-25,2025-10-25,ATL,OKC,100,117,OKC,0
CHO-PHI-2025-10-25,2025-10-25,PHI,CHO,125,121,PHI,0
IND-MEM-2025-10-25,2025-10-25,MEM,IND,128,103,MEM,0
PHO-DEN-2025-10-25,2025-10-25,DEN,PHO,133,111,DEN,0
BRK-SAS-2025-10-26,2025-10-26,SAS,BRK,118,107,SAS,0
BOS-DET-2025-10-26,2025-10-26,DET,BOS,119,113,DET,0
MIL-CLE-2025-10-26,2025-10-26,CLE,MIL,118,113,CLE,0
NYK-MIA-2025-10-26,2025-10-26,MIA,NYK,115,107,MIA,0
CHO-WAS-2025-10-26,2025-10-26,WAS,CHO,113,139,CHO,0
IND-MIN-2025-10-26,2025-10-26,MIN,IND,114,110,MIN,0
TOR-DAL-2025-10-26,2025-10-26,DAL,TOR,139,129,DAL,0
LAL-SAC-2025-10-26,2025-10-26,SAC,LAL,120,127,LAL,0
POR-LAC-2025-10-26,2025-10-26,LAC,POR,114,107,LAC,0
CLE-DET-2025-10-27,2025-10-27,DET,CLE,95,116,CLE,0
ORL-PHI-2025-10-27,2025-10-27,PHI,ORL,136,124,PHI,0
TOR-SAS-2025-10-27,2025-10-27,SAS,TOR,121,103,SAS,0
BRK-HOU-2025-10-27,2025-10-27,HOU,BRK,137,109,HOU,0
ATL-CHI-2025-10-27,2025-10-27,CHI,ATL,128,123,CHI,0
BOS-NOP-2025-10-27,2025-10-27,NOP,BOS,90,122,BOS,0
OKC-DAL-2025-10-27,2025-10-27,DAL,OKC,94,101,OKC,0
PHO-UTA-2025-10-27,2025-10-27,UTA,PHO,138,134,UTA,0
DEN-MIN-2025-10-27,2025-10-27,MIN,DEN,114,127,DEN,0
MEM-GSW-2025-10-27,2025-10-27,GSW,MEM,131,118,GSW,0
POR-LAL-2025-10-27,2025-10-27,LAL,POR,108,122,POR,0
PHI-WAS-2025-10-28,2025-10-28,WAS,PHI,134,139,PHI,0
CHO-MIA-2025-10-28,2025-10-28,MIA,CHO,144,117,MIA,0
SAC-OKC-2025-10-28,2025-10-28,OKC,SAC,107,101,OKC,0
NYK-MIL-2025-10-28,2025-10-28,MIL,NYK,121,111,MIL,0
LAC-GSW-2025-10-28,2025-10-28,GSW,LAC,98,79,GSW,0
HOU-TOR-2025-10-29,2025-10-29,TOR,HOU,121,139,HOU,0
CLE-BOS-2025-10-29,2025-10-29,BOS,CLE,125,105,BOS,0
ORL-DET-2025-10-29,2025-10-29,DET,ORL,135,116,DET,0
ATL-BRK-2025-10-29,2025-10-29,BRK,ATL,112,117,ATL,0
SAC-CHI-2025-10-29,2025-10-29,CHI,SAC,126,113,CHI,0
IND-DAL-2025-10-29,2025-10-29,DAL,IND,107,105,DAL,0
POR-UTA-2025-10-29,2025-10-29,UTA,POR,134,136,POR,0
NOP-DEN-2025-10-29,2025-10-29,DEN,NOP,122,88,DEN,0
LAL-MIN-2025-10-29,2025-10-29,MIN,LAL,115,116,LAL,0
MEM-PHO-2025-10-29,2025-10-29,PHO,MEM,113,114,MEM,0
ORL-CHO-2025-10-30,2025-10-30,CHO,ORL,107,123,ORL,0
WAS-OKC-2025-10-30,2025-10-30,OKC,WAS,127,108,OKC,0
GSW-MIL-2025-10-30,2025-10-30,MIL,GSW,120,110,MIL,0
MIA-SAS-2025-10-30,2025-10-30,SAS,MIA,107,101,SAS,0
ATL-IND-2025-10-31,2025-10-31,IND,ATL,108,128,ATL,0
BOS-PHI-2025-10-31,2025-10-31,PHI,BOS,108,109,BOS,0
TOR-CLE-2025-10-31,2025-10-31,CLE,TOR,101,112,TOR,0
NYK-CHI-2025-10-31,2025-10-31,CHI,NYK,135,125,CHI,0
LAL-MEM-2025-10-31,2025-10-31,MEM,LAL,112,117,LAL,0
DEN-POR-2025-10-31,2025-10-31,POR,DEN,109,107,POR,0
UTA-PHO-2025-10-31,2025-10-31,PHO,UTA,118,96,PHO,0
NOP-LAC-2025-10-31,2025-10-31,LAC,NOP,126,124,LAC,0
SAC-MIL-2025-11-01,2025-11-01,MIL,SAC,133,135,SAC,0
MIN-CHO-2025-11-01,2025-11-01,CHO,MIN,105,122,MIN,0
ORL-WAS-2025-11-01,2025-11-01,WAS,ORL,94,125,ORL,0
GSW-IND-2025-11-01,2025-11-01,IND,GSW,114,109,IND,0
HOU-BOS-2025-11-01,2025-11-01,BOS,HOU,101,128,HOU,0
DAL-DET-2025-11-01,2025-11-01,DET,DAL,122,110,DET,0
NOP-OKC-2025-11-02,2025-11-02,OKC,NOP,137,106,OKC,0
MEM-TOR-2025-11-02,2025-11-02,TOR,MEM,117,104,TOR,0
ATL-CLE-2025-11-02,2025-11-02,CLE,ATL,117,109,CLE,0
PHI-BRK-2025-11-02,2025-11-02,BRK,PHI,105,129,PHI,0
UTA-CHO-2025-11-02,2025-11-02,CHO,UTA,126,103,CHO,0
CHI-NYK-2025-11-02,2025-11-02,NYK,CHI,128,116,NYK,0
SAS-PHO-2025-11-02,2025-11-02,PHO,SAS,130,118,PHO,0
MIA-LAL-2025-11-02,2025-11-02,LAL,MIA,130,120,LAL,0
MIN-BRK-2025-11-03,2025-11-03,BRK,MIN,109,125,MIN,0
MIL-IND-2025-11-03,2025-11-03,IND,MIL,115,117,MIL,0
UTA-BOS-2025-11-03,2025-11-03,BOS,UTA,103,105,UTA,0
WAS-NYK-2025-11-03,2025-11-03,NYK,WAS,119,102,NYK,0
DAL-HOU-2025-11-03,2025-11-03,HOU,DAL,110,102,HOU,0
DET-MEM-2025-11-03,2025-11-03,MEM,DET,106,114,DET,0
SAC-DEN-2025-11-03,2025-11-03,DEN,SAC,130,124,DEN,0
LAL-POR-2025-11-03,2025-11-03,POR,LAL,115,123,LAL,0
MIA-LAC-2025-11-03,2025-11-03,LAC,MIA,119,120,MIA,0
MIL-TOR-2025-11-04,2025-11-04,TOR,MIL,128,100,TOR,0
ORL-ATL-2025-11-04,2025-11-04,ATL,ORL,127,112,ATL,0
PHI-CHI-2025-11-04,2025-11-04,CHI,PHI,113,111,CHI,0
CHO-NOP-2025-11-04,2025-11-04,NOP,CHO,116,112,NOP,0
PHO-GSW-2025-11-04,2025-11-04,GSW,PHO,118,107,GSW,0
OKC-LAC-2025-11-04,2025-11-04,LAC,OKC,107,126,OKC,0
PHI-CLE-2025-11-05,2025-11-05,CLE,PHI,132,121,CLE,0
UTA-DET-2025-11-05,2025-11-05,DET,UTA,114,103,DET,0
BRK-IND-2025-11-05,2025-11-05,IND,BRK,103,112,BRK,0
MIN-NYK-2025-11-05,2025-11-05,NYK,MIN,137,114,NYK,0
WAS-BOS-2025-11-05,2025-11-05,BOS,WAS,136,107,BOS,0
HOU-MEM-2025-11-05,2025-11-05,MEM,HOU,109,124,HOU,0
NOP-DAL-2025-11-05,2025-11-05,DAL,NOP,99,101,NOP,0
MIA-DEN-2025-11-05,2025-11-05,DEN,MIA,122,112,DEN,0
SAS-LAL-2025-11-05,2025-11-05,LAL,SAS,118,116,LAL,0
OKC-POR-2025-11-05,2025-11-05,POR,OKC,121,119,POR,0
GSW-SAC-2025-11-05,2025-11-05,SAC,GSW,121,116,SAC,0
LAC-PHO-2025-11-06,2025-11-06,PHO,LAC,115,102,PHO,0
BOS-ORL-2025-11-07,2025-11-07,ORL,BOS,123,110,ORL,0
CLE-WAS-2025-11-07,2025-11-07,WAS,CLE,114,148,CLE,0
TOR-ATL-2025-11-07,2025-11-07,ATL,TOR,97,109,TOR,0
DET-BRK-2025-11-07,2025-11-07,BRK,DET,107,125,DET,0
HOU-SAS-2025-11-07,2025-11-07,SAS,HOU,121,110,SAS,0
CHO-MIA-2025-11-07,2025-11-07,MIA,CHO,126,108,MIA,0
DAL-MEM-2025-11-07,2025-11-07,MEM,DAL,118,104,MEM,0
CHI-MIL-2025-11-07,2025-11-07,MIL,CHI,126,110,MIL,0
UTA-MIN-2025-11-07,2025-11-07,MIN,UTA,137,97,MIN,0
GSW-DEN-2025-11-07,2025-11-07,DEN,GSW,129,104,DEN,0
OKC-SAC-2025-11-07,2025-11-07,SAC,OKC,101,132,OKC,0
DAL-WAS-2025-11-08,2025-11-08,WAS,DAL,105,111,DAL,0
TOR-PHI-2025-11-08,2025-11-08,PHI,TOR,130,120,PHI,0
LAL-ATL-2025-11-08,2025-11-08,ATL,LAL,122,102,ATL,0
CHI-CLE-2025-11-08,2025-11-08,CLE,CHI,128,122,CLE,0
POR-MIA-2025-11-08,2025-11-08,MIA,POR,136,131,MIA,0
NOP-SAS-2025-11-08,2025-11-08,SAS,NOP,126,119,SAS,0
IND-DEN-2025-11-08,2025-11-08,DEN,IND,117,100,DEN,0
PHO-LAC-2025-11-08,2025-11-08,LAC,PHO,103,114,PHO,0
HOU-MIL-2025-11-09,2025-11-09,MIL,HOU,115,122,HOU,0
BRK-NYK-2025-11-09,2025-11-09,NYK,BRK,134,98,NYK,0
BOS-ORL-2025-11-09,2025-11-09,ORL,BOS,107,111,BOS,0
OKC-MEM-2025-11-09,2025-11-09,MEM,OKC,100,114,OKC,0
DET-PHI-2025-11-09,2025-11-09,PHI,DET,108,111,DET,0
IND-GSW-2025-11-09,2025-11-09,GSW,IND,114,83,GSW,0
MIN-SAC-2025-11-09,2025-11-09,SAC,MIN,117,144,MIN,0
LAL-CHO-2025-11-10,2025-11-10,CHO,LAL,111,121,LAL,0
WAS-DET-2025-11-10,2025-11-10,DET,WAS,137,135,DET,0
POR-ORL-2025-11-10,2025-11-10,ORL,POR,115,112,ORL,0
CLE-MIA-2025-11-10,2025-11-10,MIA,CLE,140,138,MIA,0
SAS-CHI-2025-11-10,2025-11-10,CHI,SAS,117,121,SAS,0
MIL-DAL-2025-11-10,2025-11-10,DAL,MIL,114,116,MIL,0
NOP-PHO-2025-11-10,2025-11-10,PHO,NOP,121,98,PHO,0
MIN-UTA-2025-11-10,2025-11-10,UTA,MIN,113,120,MIN,0
ATL-LAC-2025-11-10,2025-11-10,LAC,ATL,102,105,ATL,0
TOR-BRK-2025-11-11,2025-11-11,BRK,TOR,109,119,TOR,0
MEM-NYK-2025-11-11,2025-11-11,NYK,MEM,133,120,NYK,0
BOS-PHI-2025-11-11,2025-11-11,PHI,BOS,102,100,PHI,0
GSW-OKC-2025-11-11,2025-11-11,OKC,GSW,126,102,OKC,0
IND-UTA-2025-11-11,2025-11-11,UTA,IND,152,128,UTA,0
DEN-SAC-2025-11-11,2025-11-11,SAC,DEN,108,122,DEN,0
MIL-CHO-2025-11-12,2025-11-12,CHO,MIL,111,100,CHO,0
CHI-DET-2025-11-12,2025-11-12,DET,CHI,124,113,DET,0
ORL-NYK-2025-11-12,2025-11-12,NYK,ORL,107,124,ORL,0
MEM-BOS-2025-11-12,2025-11-12,BOS,MEM,131,95,BOS,0
CLE-MIA-2025-11-12,2025-11-12,MIA,CLE,116,130,CLE,0
WAS-HOU-2025-11-12,2025-11-12,HOU,WAS,135,112,HOU,0
POR-NOP-2025-11-12,2025-11-12,NOP,POR,117,125,POR,0
GSW-SAS-2025-11-12,2025-11-12,SAS,GSW,120,125,GSW,0
PHO-DAL-2025-11-12,2025-11-12,DAL,PHO,114,123,PHO,0
LAL-OKC-2025-11-12,2025-11-12,OKC,LAL,121,92,OKC,0
ATL-SAC-2025-11-12,2025-11-12,SAC,ATL,100,133,ATL,0
DEN-LAC-2025-11-12,2025-11-12,LAC,DEN,116,130,DEN,0
TOR-CLE-2025-11-13,2025-11-13,CLE,TOR,113,126,TOR,0
IND-PHO-2025-11-13,2025-11-13,PHO,IND,133,98,PHO,0
ATL-UTA-2025-11-13,2025-11-13,UTA,ATL,122,132,ATL,0
MIA-NYK-2025-11-14,2025-11-14,NYK,MIA,140,132,NYK,0
BRK-ORL-2025-11-14,2025-11-14,ORL,BRK,105,98,ORL,0
PHI-DET-2025-11-14,2025-11-14,DET,PHI,114,105,DET,0
POR-HOU-2025-11-14,2025-11-14,HOU,POR,140,116,HOU,0
CHO-MIL-2025-11-14,2025-11-14,MIL,CHO,147,134,MIL,0
SAC-MIN-2025-11-14,2025-11-14,MIN,SAC,124,110,MIN,0
LAL-NOP-2025-11-14,2025-11-14,NOP,LAL,104,118,LAL,0
LAC-DAL-2025-11-14,2025-11-14,DAL,LAC,127,133,LAC,0
GSW-SAS-2025-11-14,2025-11-14,SAS,GSW,108,109,GSW,0
MEM-CLE-2025-11-15,2025-11-15,CLE,MEM,108,100,CLE,0
OKC-CHO-2025-11-15,2025-11-15,CHO,OKC,96,109,OKC,0
TOR-IND-2025-11-15,2025-11-15,IND,TOR,111,129,TOR,0
LAL-MIL-2025-11-15,2025-11-15,MIL,LAL,95,119,LAL,0
DEN-MIN-2025-11-15,2025-11-15,MIN,DEN,103,115,DEN,0
LAC-BOS-2025-11-16,2025-11-16,BOS,LAC,121,118,BOS,0
SAC-SAS-2025-11-16,2025-11-16,SAS,SAC,123,110,SAS,0
BRK-WAS-2025-11-16,2025-11-16,WAS,BRK,106,129,BRK,0
ORL-HOU-2025-11-16,2025-11-16,HOU,ORL,117,113,HOU,0
GSW-NOP-2025-11-16,2025-11-16,NOP,GSW,106,124,GSW,0
POR-DAL-2025-11-16,2025-11-16,DAL,POR,138,133,DAL,0
ATL-PHO-2025-11-16,2025-11-16,PHO,ATL,122,124,ATL,0
CHI-UTA-2025-11-16,2025-11-16,UTA,CHI,150,147,UTA,0
MIL-CLE-2025-11-17,2025-11-17,CLE,MIL,118,106,CLE,0
IND-DET-2025-11-17,2025-11-17,DET,IND,127,112,DET,0
LAC-PHI-2025-11-17,2025-11-17,PHI,LAC,110,108,PHI,0
NYK-MIA-2025-11-17,2025-11-17,MIA,NYK,115,113,MIA,0
CHO-TOR-2025-11-17,2025-11-17,TOR,CHO,110,108,TOR,0
DAL-MIN-2025-11-17,2025-11-17,MIN,DAL,120,96,MIN,0
OKC-NOP-2025-11-17,2025-11-17,NOP,OKC,109,126,OKC,0
CHI-DEN-2025-11-17,2025-11-17,DEN,CHI,127,130,CHI,0
GSW-ORL-2025-11-18,2025-11-18,ORL,GSW,121,113,ORL,0
DET-ATL-2025-11-18,2025-11-18,ATL,DET,112,120,DET,0
BOS-BRK-2025-11-18,2025-11-18,BRK,BOS,99,113,BOS,0
MEM-SAS-2025-11-18,2025-11-18,SAS,MEM,111,101,SAS,0
UTA-LAL-2025-11-18,2025-11-18,LAL,UTA,140,126,LAL,0
PHO-POR-2025-11-18,2025-11-18,POR,PHO,110,127,PHO,0
HOU-CLE-2025-11-19,2025-11-19,CLE,HOU,104,114,HOU,0
TOR-PHI-2025-11-19,2025-11-19,PHI,TOR,112,121,TOR,0
CHO-IND-2025-11-19,2025-11-19,IND,CHO,127,118,IND,0
GSW-MIA-2025-11-19,2025-11-19,MIA,GSW,110,96,MIA,0
DEN-NOP-2025-11-19,2025-11-19,NOP,DEN,118,125,DEN,0
WAS-MIN-2025-11-19,2025-11-19,MIN,WAS,120,109,MIN,0
SAC-OKC-2025-11-19,2025-11-19,OKC,SAC,113,99,OKC,0
NYK-DAL-2025-11-19,2025-11-19,DAL,NYK,111,113,NYK,0
CHI-POR-2025-11-19,2025-11-19,POR,CHI,121,122,CHI,0
LAC-ORL-2025-11-20,2025-11-20,ORL,LAC,129,101,ORL,0
PHI-MIL-2025-11-20,2025-11-20,MIL,PHI,114,123,PHI,0
SAC-MEM-2025-11-20,2025-11-20,MEM,SAC,137,96,MEM,0
ATL-SAS-2025-11-20,2025-11-20,SAS,ATL,135,126,SAS,0
IND-CLE-2025-11-21,2025-11-21,CLE,IND,120,109,CLE,0
BRK-BOS-2025-11-21,2025-11-21,BOS,BRK,105,113,BRK,0
WAS-TOR-2025-11-21,2025-11-21,TOR,WAS,140,110,TOR,0
MIA-CHI-2025-11-21,2025-11-21,CHI,MIA,107,143,MIA,0
NOP-DAL-2025-11-21,2025-11-21,DAL,NOP,118,115,DAL,0
MIN-PHO-2025-11-21,2025-11-21,PHO,MIN,114,113,PHO,0
DEN-HOU-2025-11-21,2025-11-21,HOU,DEN,109,112,DEN,0
OKC-UTA-2025-11-21,2025-11-21,UTA,OKC,112,144,OKC,0
POR-GSW-2025-11-21,2025-11-21,GSW,POR,123,127,POR,0
LAC-CHO-2025-11-22,2025-11-22,CHO,LAC,116,131,LAC,0
NYK-ORL-2025-11-22,2025-11-22,ORL,NYK,133,121,ORL,0
ATL-NOP-2025-11-22,2025-11-22,NOP,ATL,98,115,ATL,0
WAS-CHI-2025-11-22,2025-11-22,CHI,WAS,121,120,CHI,0
DET-MIL-2025-11-22,2025-11-22,MIL,DET,116,129,DET,0
MEM-DAL-2025-11-22,2025-11-22,DAL,MEM,96,102,MEM,0
SAC-DEN-2025-11-22,2025-11-22,DEN,SAC,123,128,SAC,0
MIA-PHI-2025-11-23,2025-11-23,PHI,MIA,117,127,MIA,0
CHO-ATL-2025-11-23,2025-11-23,ATL,CHO,113,110,ATL,0
ORL-BOS-2025-11-23,2025-11-23,BOS,ORL,138,129,BOS,0
LAC-CLE-2025-11-23,2025-11-23,CLE,LAC,120,105,CLE,0
BRK-TOR-2025-11-23,2025-11-23,TOR,BRK,119,109,TOR,0
POR-OKC-2025-11-23,2025-11-23,OKC,POR,122,95,OKC,0
LAL-UTA-2025-11-23,2025-11-23,UTA,LAL,106,108,LAL,0
SAS-PHO-2025-11-23,2025-11-23,PHO,SAS,111,102,PHO,0
DET-IND-2025-11-24,2025-11-24,IND,DET,117,122,DET,0
CLE-TOR-2025-11-24,2025-11-24,TOR,CLE,110,99,TOR,0
NYK-BRK-2025-11-24,2025-11-24,BRK,NYK,100,113,NYK,0
DAL-MIA-2025-11-24,2025-11-24,MIA,DAL,106,102,MIA,0
CHI-NOP-2025-11-24,2025-11-24,NOP,CHI,143,130,NOP,0
POR-MIL-2025-11-24,2025-11-24,MIL,POR,103,115,POR,0
DEN-MEM-2025-11-24,2025-11-24,MEM,DEN,115,125,DEN,0
HOU-PHO-2025-11-24,2025-11-24,PHO,HOU,92,114,HOU,0
MIN-SAC-2025-11-24,2025-11-24,SAC,MIN,117,112,SAC,0
UTA-GSW-2025-11-24,2025-11-24,GSW,UTA,134,117,GSW,0
ATL-WAS-2025-11-25,2025-11-25,WAS,ATL,132,113,WAS,0
ORL-PHI-2025-11-25,2025-11-25,PHI,ORL,103,144,ORL,0
LAC-LAL-2025-11-25,2025-11-25,LAL,LAC,135,118,LAL,0
DET-BOS-2025-11-26,2025-11-26,BOS,DET,117,114,BOS,0
NYK-CHO-2025-11-26,2025-11-26,CHO,NYK,101,129,NYK,0
MIL-MIA-2025-11-26,2025-11-26,MIA,MIL,106,103,MIA,0
IND-TOR-2025-11-26,2025-11-26,TOR,IND,97,95,TOR,0
MIN-OKC-2025-11-26,2025-11-26,OKC,MIN,113,105,OKC,0
MEM-NOP-2025-11-26,2025-11-26,NOP,MEM,128,133,MEM,0
HOU-GSW-2025-11-26,2025-11-26,GSW,HOU,100,104,HOU,0
SAS-POR-2025-11-26,2025-11-26,POR,SAS,102,115,SAS,0
PHO-SAC-2025-11-26,2025-11-26,SAC,PHO,100,112,PHO,0
CLE-ATL-2025-11-28,2025-11-28,ATL,CLE,130,123,ATL,0
PHI-BRK-2025-11-28,2025-11-28,BRK,PHI,103,115,PHI,0
CHI-CHO-2025-11-28,2025-11-28,CHO,CHI,123,116,CHO,0
ORL-DET-2025-11-28,2025-11-28,DET,ORL,109,112,ORL,0
WAS-IND-2025-11-28,2025-11-28,IND,WAS,119,86,IND,0
MIL-NYK-2025-11-28,2025-11-28,NYK,MIL,118,109,NYK,0
PHO-OKC-2025-11-28,2025-11-28,OKC,PHO,123,119,OKC,0
SAS-DEN-2025-11-28,2025-11-28,DEN,SAS,136,139,SAS,0
SAC-UTA-2025-11-28,2025-11-28,UTA,SAC,128,119,UTA,0
DAL-LAL-2025-11-28,2025-11-28,LAL,DAL,129,119,LAL,0
MEM-LAC-2025-11-28,2025-11-28,LAC,MEM,107,112,MEM,0
BOS-MIN-2025-11-29,2025-11-29,MIN,BOS,119,115,MIN,0
TOR-CHO-2025-11-29,2025-11-29,CHO,TOR,118,111,CHO,0
CHI-IND-2025-11-29,2025-11-29,IND,CHI,103,101,IND,0
DET-MIA-2025-11-29,2025-11-29,MIA,DET,135,138,DET,0
BRK-MIL-2025-11-29,2025-11-29,MIL,BRK,116,99,MIL,0
NOP-GSW-2025-11-29,2025-11-29,GSW,NOP,104,96,GSW,0
DEN-PHO-2025-11-29,2025-11-29,PHO,DEN,112,130,DEN,0
DAL-LAC-2025-11-29,2025-11-29,LAC,DAL,110,114,DAL,0
HOU-UTA-2025-11-30,2025-11-30,UTA,HOU,101,129,HOU,0
BOS-CLE-2025-11-30,2025-11-30,CLE,BOS,115,117,BOS,0
TOR-NYK-2025-11-30,2025-11-30,NYK,TOR,116,94,NYK,0
ATL-PHI-2025-11-30,2025-11-30,PHI,ATL,134,142,ATL,0
OKC-POR-2025-11-30,2025-11-30,POR,OKC,115,123,OKC,0
SAS-MIN-2025-11-30,2025-11-30,MIN,SAS,125,112,MIN,0
MEM-SAC-2025-11-30,2025-11-30,SAC,MEM,107,115,MEM,0
NOP-LAL-2025-11-30,2025-11-30,LAL,NOP,133,121,LAL,0
ATL-DET-2025-12-01,2025-12-01,DET,ATL,99,98,DET,0
CLE-IND-2025-12-01,2025-12-01,IND,CLE,119,135,CLE,0
MIL-WAS-2025-12-01,2025-12-01,WAS,MIL,129,126,WAS,0
CHO-BRK-2025-12-01,2025-12-01,BRK,CHO,116,103,BRK,0
LAC-MIA-2025-12-01,2025-12-01,MIA,LAC,140,123,MIA,0
CHI-ORL-2025-12-01,2025-12-01,ORL,CHI,125,120,ORL,0
DAL-DEN-2025-12-01,2025-12-01,DEN,DAL,121,131,DAL,0
HOU-UTA-2025-12-01,2025-12-01,UTA,HOU,133,125,UTA,0
PHO-LAL-2025-12-01,2025-12-01,LAL,PHO,108,125,PHO,0
WAS-PHI-2025-12-02,2025-12-02,PHI,WAS,121,102,PHI,0
POR-TOR-2025-12-02,2025-12-02,TOR,POR,121,118,TOR,0
NYK-BOS-2025-12-02,2025-12-02,BOS,NYK,123,117,BOS,0
MIN-NOP-2025-12-02,2025-12-02,NOP,MIN,142,149,MIN,0
MEM-SAS-2025-12-02,2025-12-02,SAS,MEM,126,119,SAS,0
OKC-GSW-2025-12-02,2025-12-02,GSW,OKC,112,124,OKC,0
POR-CLE-2025-12-03,2025-12-03,CLE,POR,110,122,POR,0
DEN-IND-2025-12-03,2025-12-03,IND,DEN,120,135,DEN,0
SAS-ORL-2025-12-03,2025-12-03,ORL,SAS,112,114,SAS,0
LAC-ATL-2025-12-03,2025-12-03,ATL,LAC,92,115,LAC,0
CHO-NYK-2025-12-03,2025-12-03,NYK,CHO,119,104,NYK,0
BRK-CHI-2025-12-03,2025-12-03,CHI,BRK,103,113,BRK,0
SAC-HOU-2025-12-03,2025-12-03,HOU,SAC,121,95,HOU,0
DET-MIL-2025-12-03,2025-12-03,MIL,DET,113,109,MIL,0
MIA-DAL-2025-12-03,2025-12-03,DAL,MIA,118,108,DAL,0
BOS-WAS-2025-12-04,2025-12-04,WAS,BOS,101,146,BOS,0
GSW-PHI-2025-12-04,2025-12-04,PHI,GSW,99,98,PHI,0
UTA-BRK-2025-12-04,2025-12-04,BRK,UTA,110,123,UTA,0
LAL-TOR-2025-12-04,2025-12-04,TOR,LAL,120,123,LAL,0
MIN-NOP-2025-12-04,2025-12-04,NOP,MIN,116,125,MIN,0
LAL-BOS-2025-12-05,2025-12-05,BOS,LAL,126,105,BOS,0
MIA-ORL-2025-12-05,2025-12-05,ORL,MIA,106,105,ORL,0
CHO-TOR-2025-12-05,2025-12-05,TOR,CHO,86,111,CHO,0
POR-DET-2025-12-05,2025-12-05,DET,POR,122,116,DET,0
SAS-CLE-2025-12-05,2025-12-05,CLE,SAS,130,117,CLE,0
DEN-ATL-2025-12-05,2025-12-05,ATL,DEN,133,134,DEN,0
UTA-NYK-2025-12-05,2025-12-05,NYK,UTA,146,112,NYK,0
IND-CHI-2025-12-05,2025-12-05,CHI,IND,105,120,IND,0
LAC-MEM-2025-12-05,2025-12-05,MEM,LAC,107,98,MEM,0
PHI-MIL-2025-12-05,2025-12-05,MIL,PHI,101,116,PHI,0
PHO-HOU-2025-12-05,2025-12-05,HOU,PHO,117,98,HOU,0
DAL-OKC-2025-12-05,2025-12-05,OKC,DAL,132,111,OKC,0
NOP-BRK-2025-12-06,2025-12-06,BRK,NOP,119,101,BRK,0
ATL-WAS-2025-12-06,2025-12-06,WAS,ATL,116,131,ATL,0
GSW-CLE-2025-12-06,2025-12-06,CLE,GSW,94,99,GSW,0
MIL-DET-2025-12-06,2025-12-06,DET,MIL,124,112,DET,0
LAC-MIN-2025-12-06,2025-12-06,MIN,LAC,109,106,MIN,0
SAC-MIA-2025-12-06,2025-12-06,MIA,SAC,111,127,SAC,0
HOU-DAL-2025-12-06,2025-12-06,DAL,HOU,122,109,DAL,0
ORL-NYK-2025-12-07,2025-12-07,NYK,ORL,106,100,NYK,0
BOS-TOR-2025-12-07,2025-12-07,TOR,BOS,113,121,BOS,0
DEN-CHO-2025-12-07,2025-12-07,CHO,DEN,106,115,DEN,0
POR-MEM-2025-12-07,2025-12-07,MEM,POR,119,96,MEM,0
GSW-CHI-2025-12-07,2025-12-07,CHI,GSW,91,123,GSW,0
LAL-PHI-2025-12-07,2025-12-07,PHI,LAL,108,112,LAL,0
