matchup_id,game_date,home,away,playoffs,whos_favored,spread,total,moneyline_home,moneyline_away
UTA-ORL-2026-02-07,2026-02-07,ORL,UTA,0,home,7.5,234.5,,
CHO-ATL-2026-02-07,2026-02-07,ATL,CHO,0,away,1.5,234.5,,
DEN-CHI-2026-02-07,2026-02-07,CHI,DEN,0,away,9,235.5,,
GSW-LAL-2026-02-07,2026-02-07,LAL,GSW,0,home,2.5,220.5,,
PHI-PHO-2026-02-07,2026-02-07,PHO,PHI,0,home,2.5,225,,
MEM-POR-2026-02-07,2026-02-07,POR,MEM,0,home,9,229,,
CLE-SAC-2026-02-07,2026-02-07,SAC,CLE,0,away,13,229.5,,
NYK-BOS-2026-02-08,2026-02-08,BOS,NYK,0,home,3.5,214.5,,
MIA-WAS-2026-02-08,2026-02-08,WAS,MIA,0,away,13,236.5,,
IND-TOR-2026-02-08,2026-02-08,TOR,IND,0,home,8.5,226,,
LAC-MIN-2026-02-08,2026-02-08,MIN,LAC,0,home,8.5,222.5,,
DET-CHO-2026-02-09,2026-02-09,CHO,DET,0,away,2.5,222.5,,
CHI-BRK-2026-02-09,2026-02-09,BRK,CHI,0,away,3.5,218.5,,
UTA-MIA-2026-02-09,2026-02-09,MIA,UTA,0,home,6,235.5,,
MIL-ORL-2026-02-09,2026-02-09,ORL,MIL,0,home,9.5,220.5,,
ATL-MIN-2026-02-09,2026-02-09,MIN,ATL,0,home,8.5,239,,
SAC-NOP-2026-02-09,2026-02-09,NOP,SAC,0,home,9.5,229,,
CLE-DEN-2026-02-09,2026-02-09,DEN,CLE,0,home,2.5,242,,
MEM-GSW-2026-02-09,2026-02-09,GSW,MEM,0,home,9,219,,
OKC-LAL-2026-02-09,2026-02-09,LAL,OKC,0,away,6.5,223,,
PHI-POR-2026-02-09,2026-02-09,POR,PHI,0,home,3.5,231.5,,
IND-NYK-2026-02-10,2026-02-10,NYK,IND,0,home,11.5,227,,
LAC-HOU-2026-02-10,2026-02-10,HOU,LAC,0,home,9,213.5,,
DAL-PHO-2026-02-10,2026-02-10,PHO,DAL,0,home,8,230,,
SAS-LAL-2026-02-10,2026-02-10,LAL,SAS,0,away,13.5,226,,
ATL-CHO-2026-02-11,2026-02-11,CHO,ATL,0,home,2,235,,
WAS-CLE-2026-02-11,2026-02-11,CLE,WAS,0,home,18,239,,
MIL-ORL-2026-02-11,2026-02-11,ORL,MIL,0,home,11,219.5,,
DET-TOR-2026-02-11,2026-02-11,TOR,DET,0,home,1,223,,
NYK-PHI-2026-02-11,2026-02-11,PHI,NYK,0,away,2,224.5,,
IND-BRK-2026-02-11,2026-02-11,BRK,IND,0,home,6.5,215.5,,
CHI-BOS-2026-02-11,2026-02-11,BOS,CHI,0,home,13.5,227,,
LAC-HOU-2026-02-11,2026-02-11,HOU,LAC,0,home,8.5,212.5,,
POR-MIN-2026-02-11,2026-02-11,MIN,POR,0,home,7.5,238,,
MIA-NOP-2026-02-11,2026-02-11,NOP,MIA,0,home,1.5,233,,
OKC-PHO-2026-02-11,2026-02-11,PHO,OKC,0,away,8,212,,
SAC-UTA-2026-02-11,2026-02-11,UTA,SAC,0,home,6,229,,
MEM-DEN-2026-02-11,2026-02-11,DEN,MEM,0,home,14,239.5,,
SAS-GSW-2026-02-11,2026-02-11,GSW,SAS,0,away,7,220.5,,
MIL-OKC-2026-02-12,2026-02-12,OKC,MIL,0,home,13,214.5,,
POR-UTA-2026-02-12,2026-02-12,UTA,POR,0,away,6,236.5,,
DAL-LAL-2026-02-12,2026-02-12,LAL,DAL,0,home,6.5,237.5,,
HOU-CHO-2026-02-19,2026-02-19,CHO,HOU,0,away,4.5,218.5,,
BRK-CLE-2026-02-19,2026-02-19,CLE,BRK,0,home,16,229.5,,
ATL-PHI-2026-02-19,2026-02-19,PHI,ATL,0,home,1.5,242,,
IND-WAS-2026-02-19,2026-02-19,WAS,IND,0,away,2,233.5,,
DET-NYK-2026-02-19,2026-02-19,NYK,DET,0,home,3.5,219.5,,
TOR-CHI-2026-02-19,2026-02-19,CHI,TOR,0,away,6,235,,
PHO-SAS-2026-02-19,2026-02-19,SAS,PHO,0,home,8,229.5,,
BOS-GSW-2026-02-19,2026-02-19,GSW,BOS,0,away,6,211,,
ORL-SAC-2026-02-19,2026-02-19,SAC,ORL,0,away,8.5,226.5,,
DEN-LAC-2026-02-19,2026-02-19,LAC,DEN,0,away,4.5,226.5,,
CLE-CHO-2026-02-20,2026-02-20,CHO,CLE,0,away,5.5,228.5,,
IND-WAS-2026-02-20,2026-02-20,WAS,IND,0,home,1.5,230,,
UTA-MEM-2026-02-20,2026-02-20,MEM,UTA,0,home,2.5,237,,
MIA-ATL-2026-02-20,2026-02-20,ATL,MIA,0,away,3,244,,
DAL-MIN-2026-02-20,2026-02-20,MIN,DAL,0,home,14,239.5,,
MIL-NOP-2026-02-20,2026-02-20,NOP,MIL,0,home,4.5,223.5,,
BRK-OKC-2026-02-20,2026-02-20,OKC,BRK,0,home,17,215,,
DEN-POR-2026-02-20,2026-02-20,POR,DEN,0,away,1.5,241.5,,
LAC-LAL-2026-02-20,2026-02-20,LAL,LAC,0,home,7,227.5,,
ORL-PHO-2026-02-21,2026-02-21,PHO,ORL,0,home,3,218,,
PHI-NOP-2026-02-21,2026-02-21,NOP,PHI,0,away,3.5,235.5,,
MEM-MIA-2026-02-21,2026-02-21,MIA,MEM,0,home,11.5,238.5,,
DET-CHI-2026-02-21,2026-02-21,CHI,DET,0,away,10.5,235,,
SAC-SAS-2026-02-21,2026-02-21,SAS,SAC,0,home,18,230.5,,
HOU-NYK-2026-02-21,2026-02-21,NYK,HOU,0,home,3.5,220,,
CLE-OKC-2026-02-22,2026-02-22,OKC,CLE,0,away,4,228.5,,
BRK-ATL-2026-02-22,2026-02-22,ATL,BRK,0,home,9.5,228.5,,
TOR-MIL-2026-02-22,2026-02-22,MIL,TOR,0,away,3.5,219.5,,
DEN-GSW-2026-02-22,2026-02-22,GSW,DEN,0,away,6.5,228,,
DAL-IND-2026-02-22,2026-02-22,IND,DAL,0,away,1,237.5,,
CHO-WAS-2026-02-22,2026-02-22,WAS,CHO,0,away,10.5,224.5,,
BOS-LAL-2026-02-22,2026-02-22,LAL,BOS,0,away,1,230,,
PHI-MIN-2026-02-22,2026-02-22,MIN,PHI,0,home,9,239.5,,
NYK-CHI-2026-02-22,2026-02-22,CHI,NYK,0,away,9.5,234,,
POR-PHO-2026-02-22,2026-02-22,PHO,POR,0,away,3.5,225,,
ORL-LAC-2026-02-22,2026-02-22,LAC,ORL,0,home,4.5,215.5,,
SAS-DET-2026-02-23,2026-02-23,DET,SAS,0,home,1.5,232.5,,
SAC-MEM-2026-02-23,2026-02-23,MEM,SAC,0,home,2.5,233,,
UTA-HOU-2026-02-23,2026-02-23,HOU,UTA,0,home,13.5,229,,
PHI-IND-2026-02-24,2026-02-24,IND,PHI,0,away,10.5,234.5,,
WAS-ATL-2026-02-24,2026-02-24,ATL,WAS,0,home,12,236.5,,
DAL-BRK-2026-02-24,2026-02-24,BRK,DAL,0,away,1.5,226.5,,
OKC-TOR-2026-02-24,2026-02-24,TOR,OKC,0,home,1.5,216.5,,
NYK-CLE-2026-02-24,2026-02-24,CLE,NYK,0,home,4,231.5,,
CHO-CHI-2026-02-24,2026-02-24,CHI,CHO,0,away,8.5,232.5,,
MIA-MIL-2026-02-24,2026-02-24,MIL,MIA,0,away,6,228.5,,
GSW-NOP-2026-02-24,2026-02-24,NOP,GSW,0,away,1,229,,
BOS-PHO-2026-02-24,2026-02-24,PHO,BOS,0,away,5.5,206.5,,
MIN-POR-2026-02-24,2026-02-24,POR,MIN,0,away,6.5,234.5,,
ORL-LAL-2026-02-24,2026-02-24,LAL,ORL,0,home,6,229.5,,
OKC-DET-2026-02-25,2026-02-25,DET,OKC,0,home,10.5,221,,
SAS-TOR-2026-02-25,2026-02-25,TOR,SAS,0,away,6,230.5,,
GSW-MEM-2026-02-25,2026-02-25,MEM,GSW,0,away,4,226.5,,
SAC-HOU-2026-02-25,2026-02-25,HOU,SAC,0,home,13.5,222.5,,
CLE-MIL-2026-02-25,2026-02-25,MIL,CLE,0,away,3,220,,
BOS-DEN-2026-02-25,2026-02-25,DEN,BOS,0,home,3.5,228.5,,
CHO-IND-2026-02-26,2026-02-26,IND,CHO,0,away,12.5,229.5,,
MIA-PHI-2026-02-26,2026-02-26,PHI,MIA,0,home,2,240.5,,
WAS-ATL-2026-02-26,2026-02-26,ATL,WAS,0,home,10,235.5,,
SAS-BRK-2026-02-26,2026-02-26,BRK,SAS,0,away,10.5,223.5,,
HOU-ORL-2026-02-26,2026-02-26,ORL,HOU,0,away,2.5,214.5,,
POR-CHI-2026-02-26,2026-02-26,CHI,POR,0,away,4,234.5,,
SAC-DAL-2026-02-26,2026-02-26,DAL,SAC,0,home,7.5,234,,
LAL-PHO-2026-02-26,2026-02-26,PHO,LAL,0,away,5.5,223,,
NOP-UTA-2026-02-26,2026-02-26,UTA,NOP,0,away,6.5,245.5,,
MIN-LAC-2026-02-26,2026-02-26,LAC,MIN,0,away,8.5,220.5,,
CLE-DET-2026-02-27,2026-02-27,DET,CLE,0,home,8.5,226.5,,
BRK-BOS-2026-02-27,2026-02-27,BOS,BRK,0,home,16.5,209,,
NYK-MIL-2026-02-27,2026-02-27,MIL,NYK,0,away,8.5,219,,
MEM-DAL-2026-02-27,2026-02-27,DAL,MEM,0,home,4.5,241.5,,
DEN-OKC-2026-02-27,2026-02-27,OKC,DEN,0,home,6.5,235.5,,
POR-CHO-2026-02-28,2026-02-28,CHO,POR,0,home,6.5,229.5,,
HOU-MIA-2026-02-28,2026-02-28,MIA,HOU,0,away,2.5,226.5,,
TOR-WAS-2026-02-28,2026-02-28,WAS,TOR,0,away,13.5,229.5,,
LAL-GSW-2026-02-28,2026-02-28,GSW,LAL,0,away,3.5,225.5,,
NOP-UTA-2026-02-28,2026-02-28,UTA,NOP,0,away,5.5,244.5,,
SAS-NYK-2026-03-01,2026-03-01,NYK,SAS,0,away,1,227.5,,
CLE-BRK-2026-03-01,2026-03-01,BRK,CLE,0,away,12,224,,
MIL-CHI-2026-03-01,2026-03-01,CHI,MIL,0,away,2.5,231.5,,
MIN-DEN-2026-03-01,2026-03-01,DEN,MIN,0,home,2.5,240.5,,
MEM-IND-2026-03-01,2026-03-01,IND,MEM,0,away,1,236.5,,
POR-ATL-2026-03-01,2026-03-01,ATL,POR,0,home,6.5,235.5,,
DET-ORL-2026-03-01,2026-03-01,ORL,DET,0,away,5.5,224.5,,
PHI-BOS-2026-03-01,2026-03-01,BOS,PHI,0,home,9,220.5,,
OKC-DAL-2026-03-01,2026-03-01,DAL,OKC,0,away,16.5,236,,
NOP-LAC-2026-03-01,2026-03-01,LAC,NOP,0,home,8.5,222.5,,
SAC-LAL-2026-03-01,2026-03-01,LAL,SAC,0,home,13,235.5,,
HOU-WAS-2026-03-02,2026-03-02,WAS,HOU,0,away,14.5,225.5,,
BOS-MIL-2026-03-02,2026-03-02,MIL,BOS,0,away,2.5,216,,
DEN-UTA-2026-03-02,2026-03-02,UTA,DEN,0,away,11.5,242.5,,
LAC-GSW-2026-03-02,2026-03-02,GSW,LAC,0,away,1,216.5,,
DAL-CHO-2026-03-03,2026-03-03,CHO,DAL,0,home,13.5,226.5,,
DET-CLE-2026-03-03,2026-03-03,CLE,DET,0,away,2.5,227.5,,
WAS-ORL-2026-03-03,2026-03-03,ORL,WAS,0,home,15.5,228,,
BRK-MIA-2026-03-03,2026-03-03,MIA,BRK,0,home,12.5,226,,
NYK-TOR-2026-03-03,2026-03-03,TOR,NYK,0,away,2.5,221.5,,
SAS-PHI-2026-03-03,2026-03-03,PHI,SAS,0,away,7.5,232,,
OKC-CHI-2026-03-03,2026-03-03,CHI,OKC,0,away,9.5,231,,
MEM-MIN-2026-03-03,2026-03-03,MIN,MEM,0,home,14.5,236.5,,
NOP-LAL-2026-03-03,2026-03-03,LAL,NOP,0,home,8,242.5,,
PHO-SAC-2026-03-03,2026-03-03,SAC,PHO,0,away,9.5,224,,
OKC-NYK-2026-03-04,2026-03-04,NYK,OKC,0,away,4,221.5,,
CHO-BOS-2026-03-04,2026-03-04,BOS,CHO,0,home,6.5,215,,
UTA-PHI-2026-03-04,2026-03-04,PHI,UTA,0,home,7,237.5,,
POR-MEM-2026-03-04,2026-03-04,MEM,POR,0,away,9.5,231,,
ATL-MIL-2026-03-04,2026-03-04,MIL,ATL,0,home,1,232.5,,
IND-LAC-2026-03-04,2026-03-04,LAC,IND,0,home,11.5,230,,
DAL-ORL-2026-03-05,2026-03-05,ORL,DAL,0,home,8,230.5,,
UTA-WAS-2026-03-05,2026-03-05,WAS,UTA,0,home,4,240.5,,
BRK-MIA-2026-03-05,2026-03-05,MIA,BRK,0,home,12.5,225.5,,
GSW-HOU-2026-03-05,2026-03-05,HOU,GSW,0,home,9.5,214.5,,
TOR-MIN-2026-03-05,2026-03-05,MIN,TOR,0,home,5,227,,
DET-SAS-2026-03-05,2026-03-05,SAS,DET,0,home,3,229.5,,
CHI-PHO-2026-03-05,2026-03-05,PHO,CHI,0,home,11.5,224.5,,
LAL-DEN-2026-03-05,2026-03-05,DEN,LAL,0,home,4,241,,
NOP-SAC-2026-03-05,2026-03-05,SAC,NOP,0,away,7,236,,
DAL-BOS-2026-03-06,2026-03-06,BOS,DAL,0,home,15,226.5,,
MIA-CHO-2026-03-06,2026-03-06,CHO,MIA,0,home,7.5,229.5,,
POR-HOU-2026-03-06,2026-03-06,HOU,POR,0,home,6.5,220.5,,
NYK-DEN-2026-03-06,2026-03-06,DEN,NYK,0,home,1,229.5,,
NOP-PHO-2026-03-06,2026-03-06,PHO,NOP,0,home,4,228.5,,
LAC-SAS-2026-03-06,2026-03-06,SAS,LAC,0,home,7,222,,
IND-LAL-2026-03-06,2026-03-06,LAL,IND,0,home,9,235,,
ORL-MIN-2026-03-07,2026-03-07,MIN,ORL,0,home,6.5,225,,
BRK-DET-2026-03-07,2026-03-07,DET,BRK,0,home,13.5,214.5,,
PHI-ATL-2026-03-07,2026-03-07,ATL,PHI,0,home,6.5,234,,
LAC-MEM-2026-03-07,2026-03-07,MEM,LAC,0,away,7.5,229,,
UTA-MIL-2026-03-07,2026-03-07,MIL,UTA,0,home,9.5,231,,
GSW-OKC-2026-03-07,2026-03-07,OKC,GSW,0,home,12,219.5,,
BOS-CLE-2026-03-08,2026-03-08,CLE,BOS,0,home,1.5,224,,
NYK-LAL-2026-03-08,2026-03-08,LAL,NYK,0,away,5,226.5,,
DET-MIA-2026-03-08,2026-03-08,MIA,DET,0,away,1.5,231,,
DAL-TOR-2026-03-08,2026-03-08,TOR,DAL,0,home,10,233.5,,
WAS-NOP-2026-03-08,2026-03-08,NOP,WAS,0,home,11.5,244.5,,
ORL-MIL-2026-03-08,2026-03-08,MIL,ORL,0,away,6.5,217,,
HOU-SAS-2026-03-08,2026-03-08,SAS,HOU,0,home,5.5,223,,
IND-POR-2026-03-08,2026-03-08,POR,IND,0,home,9.5,238,,
CHI-SAC-2026-03-08,2026-03-08,SAC,CHI,0,away,4.5,236,,
CHO-PHO-2026-03-08,2026-03-08,PHO,CHO,0,away,4.5,219,,
PHI-CLE-2026-03-09,2026-03-09,CLE,PHI,0,home,14.5,226,,
MEM-BRK-2026-03-09,2026-03-09,BRK,MEM,0,home,1.5,220,,
DEN-OKC-2026-03-09,2026-03-09,OKC,DEN,0,home,3,237.5,,
GSW-UTA-2026-03-09,2026-03-09,UTA,GSW,0,away,6,226,,
NYK-LAC-2026-03-09,2026-03-09,LAC,NYK,0,away,1.5,221,,
MEM-PHI-2026-03-10,2026-03-10,PHI,MEM,0,home,4.5,229,,
DET-BRK-2026-03-10,2026-03-10,BRK,DET,0,away,15,216.5,,
WAS-MIA-2026-03-10,2026-03-10,MIA,WAS,0,home,16,236,,
DAL-ATL-2026-03-10,2026-03-10,ATL,DAL,0,home,10,241.5,,
TOR-HOU-2026-03-10,2026-03-10,HOU,TOR,0,home,4.5,220,,
PHO-MIL-2026-03-10,2026-03-10,MIL,PHO,0,away,2,219,,
BOS-SAS-2026-03-10,2026-03-10,SAS,BOS,0,home,3.5,221.5,,
CHI-GSW-2026-03-10,2026-03-10,GSW,CHI,0,home,5.5,227,,
CHO-POR-2026-03-10,2026-03-10,POR,CHO,0,away,3,227.5,,
IND-SAC-2026-03-10,2026-03-10,SAC,IND,0,home,3.5,236,,
MIN-LAL-2026-03-10,2026-03-10,LAL,MIN,0,away,2.5,229.5,,
CLE-ORL-2026-03-11,2026-03-11,ORL,CLE,0,away,3.5,226.5,,
TOR-NOP-2026-03-11,2026-03-11,NOP,TOR,0,away,2.5,235.5,,
NYK-UTA-2026-03-11,2026-03-11,UTA,NYK,0,away,14,231.5,,
HOU-DEN-2026-03-11,2026-03-11,DEN,HOU,0,home,7,232,,
CHO-SAC-2026-03-11,2026-03-11,SAC,CHO,0,away,15,224.5,,
MIN-LAC-2026-03-11,2026-03-11,LAC,MIN,0,home,2,226,,
PHI-DET-2026-03-12,2026-03-12,DET,PHI,0,home,14.5,224,,
PHO-IND-2026-03-12,2026-03-12,IND,PHO,0,away,9,222.5,,
WAS-ORL-2026-03-12,2026-03-12,ORL,WAS,0,home,14,236.5,,
BRK-ATL-2026-03-12,2026-03-12,ATL,BRK,0,home,15.5,226.5,,
MIL-MIA-2026-03-12,2026-03-12,MIA,MIL,0,home,6,234.5,,
DAL-MEM-2026-03-12,2026-03-12,MEM,DAL,0,away,5.5,239.5,,
DEN-SAS-2026-03-12,2026-03-12,SAS,DEN,0,home,3.5,241.5,,
BOS-OKC-2026-03-12,2026-03-12,OKC,BOS,0,home,8.5,217,,
CHI-LAL-2026-03-12,2026-03-12,LAL,CHI,0,home,11,240.5,,
MEM-DET-2026-03-13,2026-03-13,DET,MEM,0,home,16.5,233.5,,
NYK-IND-2026-03-13,2026-03-13,IND,NYK,0,away,12.5,228,,
PHO-TOR-2026-03-13,2026-03-13,TOR,PHO,0,home,5.5,221.5,,
CLE-DAL-2026-03-13,2026-03-13,DAL,CLE,0,away,13,236.5,,
NOP-HOU-2026-03-13,2026-03-13,HOU,NOP,0,home,5.5,230,,
MIN-GSW-2026-03-13,2026-03-13,GSW,MIN,0,away,5,224,,
UTA-POR-2026-03-13,2026-03-13,POR,UTA,0,home,15.5,235,,
CHI-LAC-2026-03-13,2026-03-13,LAC,CHI,0,home,13.5,235.5,,
BRK-PHI-2026-03-14,2026-03-14,PHI,BRK,0,home,8.5,217.5,,
MIL-ATL-2026-03-14,2026-03-14,ATL,MIL,0,home,11,228.5,,
CHO-SAS-2026-03-14,2026-03-14,SAS,CHO,0,home,6.5,231.5,,
WAS-BOS-2026-03-14,2026-03-14,BOS,WAS,0,home,20.5,233.5,,
ORL-MIA-2026-03-14,2026-03-14,MIA,ORL,0,home,4.5,237,,
DEN-LAL-2026-03-14,2026-03-14,LAL,DEN,0,away,1.5,245,,
SAC-LAC-2026-03-14,2026-03-14,LAC,SAC,0,home,13.5,231.5,,
MIN-OKC-2026-03-15,2026-03-15,OKC,MIN,0,home,8.5,228,,
DAL-CLE-2026-03-15,2026-03-15,CLE,DAL,0,home,15,233.5,,
DET-TOR-2026-03-15,2026-03-15,TOR,DET,0,away,2.5,224.5,,
IND-MIL-2026-03-15,2026-03-15,MIL,IND,0,home,7.5,228,,
POR-PHI-2026-03-15,2026-03-15,PHI,POR,0,away,8.5,229,,
GSW-NYK-2026-03-15,2026-03-15,NYK,GSW,0,home,15,218.5,,
UTA-SAC-2026-03-15,2026-03-15,SAC,UTA,0,home,3.5,230.5,,
ORL-ATL-2026-03-16,2026-03-16,ATL,ORL,0,home,3.5,232,,
GSW-WAS-2026-03-16,2026-03-16,WAS,GSW,0,away,7.5,234.5,,
POR-BRK-2026-03-16,2026-03-16,BRK,POR,0,away,11,221.5,,
PHO-BOS-2026-03-16,2026-03-16,BOS,PHO,0,home,9,216.5,,
MEM-CHI-2026-03-16,2026-03-16,CHI,MEM,0,home,7.5,243.5,,
DAL-NOP-2026-03-16,2026-03-16,NOP,DAL,0,home,8.5,240.5,,
LAL-HOU-2026-03-16,2026-03-16,HOU,LAL,0,away,1.5,223.5,,
SAS-LAC-2026-03-16,2026-03-16,LAC,SAS,0,away,8,234,,
DET-WAS-2026-03-17,2026-03-17,WAS,DET,0,away,19.5,233.5,,
OKC-ORL-2026-03-17,2026-03-17,ORL,OKC,0,away,9.5,224,,
MIA-CHO-2026-03-17,2026-03-17,CHO,MIA,0,home,5,237,,
IND-NYK-2026-03-17,2026-03-17,NYK,IND,0,home,13.5,223,,
PHO-MIN-2026-03-17,2026-03-17,MIN,PHO,0,home,3.5,221,,
CLE-MIL-2026-03-17,2026-03-17,MIL,CLE,0,away,12.5,226.5,,
SAS-SAC-2026-03-17,2026-03-17,SAC,SAS,0,away,13.5,233.5,,
PHI-DEN-2026-03-17,2026-03-17,DEN,PHI,0,home,15.5,236,,
GSW-BOS-2026-03-18,2026-03-18,BOS,GSW,0,home,11.5,216.5,,
POR-IND-2026-03-18,2026-03-18,IND,POR,0,away,12,232.5,,
OKC-BRK-2026-03-18,2026-03-18,BRK,OKC,0,away,19,215.5,,
LAC-NOP-2026-03-18,2026-03-18,NOP,LAC,0,away,2,238,,
UTA-MIN-2026-03-18,2026-03-18,MIN,UTA,0,home,13,231.5,,
TOR-CHI-2026-03-18,2026-03-18,CHI,TOR,0,away,7.5,237.5,,
ATL-DAL-2026-03-18,2026-03-18,DAL,ATL,0,away,8,239,,
DEN-MEM-2026-03-18,2026-03-18,MEM,DEN,0,away,12.5,247,,
LAL-HOU-2026-03-18,2026-03-18,HOU,LAL,0,home,2,222.5,,
ORL-CHO-2026-03-19,2026-03-19,CHO,ORL,0,home,5.5,226.5,,
DET-WAS-2026-03-19,2026-03-19,WAS,DET,0,away,14,232.5,,
LAL-MIA-2026-03-19,2026-03-19,MIA,LAL,0,home,3.5,242.5,,
CLE-CHI-2026-03-19,2026-03-19,CHI,CLE,0,away,9.5,236.5,,
LAC-NOP-2026-03-19,2026-03-19,NOP,LAC,0,home,4.5,230,,
PHO-SAS-2026-03-19,2026-03-19,SAS,PHO,0,home,9.5,227.5,,
MIL-UTA-2026-03-19,2026-03-19,UTA,MIL,0,away,6,227.5,,
PHI-SAC-2026-03-19,2026-03-19,SAC,PHI,0,away,2.5,228.5,,
NYK-BRK-2026-03-20,2026-03-20,BRK,NYK,0,away,18.5,214.5,,
GSW-DET-2026-03-20,2026-03-20,DET,GSW,0,home,5.5,219,,
ATL-HOU-2026-03-20,2026-03-20,HOU,ATL,0,home,2.5,227,,
BOS-MEM-2026-03-20,2026-03-20,MEM,BOS,0,away,15.5,230.5,,
POR-MIN-2026-03-20,2026-03-20,MIN,POR,0,home,1,231.5,,
TOR-DEN-2026-03-20,2026-03-20,DEN,TOR,0,home,6.5,239.5,,
OKC-WAS-2026-03-21,2026-03-21,WAS,OKC,0,away,21.5,231,,
MEM-CHO-2026-03-21,2026-03-21,CHO,MEM,0,home,18.5,233,,
LAL-ORL-2026-03-21,2026-03-21,ORL,LAL,0,away,3,234,,
CLE-NOP-2026-03-21,2026-03-21,NOP,CLE,0,away,5,237.5,,
GSW-ATL-2026-03-21,2026-03-21,ATL,GSW,0,home,7.5,228,,
MIA-HOU-2026-03-21,2026-03-21,HOU,MIA,0,home,2.5,228.5,,
IND-SAS-2026-03-21,2026-03-21,SAS,IND,0,home,16.5,235.5,,
LAC-DAL-2026-03-21,2026-03-21,DAL,LAC,0,away,7.5,233.5,,
PHI-UTA-2026-03-21,2026-03-21,UTA,PHI,0,away,5.5,228.5,,
MIL-PHO-2026-03-21,2026-03-21,PHO,MIL,0,home,11.5,218,,
POR-DEN-2026-03-22,2026-03-22,DEN,POR,0,home,8,238,,
BRK-SAC-2026-03-22,2026-03-22,SAC,BRK,0,home,7,218.5,,
WAS-NYK-2026-03-22,2026-03-22,NYK,WAS,0,home,22.5,229,,
MIN-BOS-2026-03-22,2026-03-22,BOS,MIN,0,home,10.5,222,,
TOR-PHO-2026-03-22,2026-03-22,PHO,TOR,0,away,4.5,219.5,,
LAL-DET-2026-03-23,2026-03-23,DET,LAL,0,away,1,224.5,,
IND-ORL-2026-03-23,2026-03-23,ORL,IND,0,home,10.5,233.5,,
OKC-PHI-2026-03-23,2026-03-23,PHI,OKC,0,away,16,226.5,,
SAS-MIA-2026-03-23,2026-03-23,MIA,SAS,0,away,3.5,244,,
MEM-ATL-2026-03-23,2026-03-23,ATL,MEM,0,home,13.5,239,,
HOU-CHI-2026-03-23,2026-03-23,CHI,HOU,0,away,8.5,232.5,,
TOR-UTA-2026-03-23,2026-03-23,UTA,TOR,0,away,10.5,231.5,,
GSW-DAL-2026-03-23,2026-03-23,DAL,GSW,0,away,3,230.5,,
BRK-POR-2026-03-23,2026-03-23,POR,BRK,0,home,15.5,218.5,,
MIL-LAC-2026-03-23,2026-03-23,LAC,MIL,0,home,13.5,221.5,,
SAC-CHO-2026-03-24,2026-03-24,CHO,SAC,0,home,17.5,233.5,,
NOP-NYK-2026-03-24,2026-03-24,NYK,NOP,0,home,8.5,229.5,,
ORL-CLE-2026-03-24,2026-03-24,CLE,ORL,0,home,10.5,230,,
DEN-PHO-2026-03-24,2026-03-24,PHO,DEN,0,away,6,233.5,,
ATL-DET-2026-03-25,2026-03-25,DET,ATL,0,home,2.5,230,,
LAL-IND-2026-03-25,2026-03-25,IND,LAL,0,away,8.5,241.5,,
CHI-PHI-2026-03-25,2026-03-25,PHI,CHI,0,home,6.5,241.5,,
OKC-BOS-2026-03-25,2026-03-25,BOS,OKC,0,away,2,222,,
MIA-CLE-2026-03-25,2026-03-25,CLE,MIA,0,home,2.5,243,,
SAS-MEM-2026-03-25,2026-03-25,MEM,SAS,0,away,17,234.5,,
WAS-UTA-2026-03-25,2026-03-25,UTA,WAS,0,home,3,239.5,,
HOU-MIN-2026-03-25,2026-03-25,MIN,HOU,0,away,2,223.5,,
DAL-DEN-2026-03-25,2026-03-25,DEN,DAL,0,home,10.5,246.5,,
BRK-GSW-2026-03-25,2026-03-25,GSW,BRK,0,home,12.5,217.5,,
MIL-POR-2026-03-25,2026-03-25,POR,MIL,0,home,14.5,226.5,,
TOR-LAC-2026-03-25,2026-03-25,LAC,TOR,0,home,4,226.5,,
NYK-CHO-2026-03-26,2026-03-26,CHO,NYK,0,home,2,224,,
NOP-DET-2026-03-26,2026-03-26,DET,NOP,0,home,4.5,226,,
SAC-ORL-2026-03-26,2026-03-26,ORL,SAC,0,home,15.5,230.5,,
LAC-IND-2026-03-27,2026-03-27,IND,LAC,0,away,8.5,236,,
ATL-BOS-2026-03-27,2026-03-27,BOS,ATL,0,home,5,223.5,,
MIA-CLE-2026-03-27,2026-03-27,CLE,MIA,0,home,5.5,241,,
HOU-MEM-2026-03-27,2026-03-27,MEM,HOU,0,away,14,227.5,,
CHI-OKC-2026-03-27,2026-03-27,OKC,CHI,0,home,19,241.5,,
NOP-TOR-2026-03-27,2026-03-27,TOR,NOP,0,home,8.5,229,,
UTA-DEN-2026-03-27,2026-03-27,DEN,UTA,0,home,19.5,247.5,,
WAS-GSW-2026-03-27,2026-03-27,GSW,WAS,0,home,12.5,230,,
DAL-POR-2026-03-27,2026-03-27,POR,DAL,0,home,10.5,239.5,,
BRK-LAL-2026-03-27,2026-03-27,LAL,BRK,0,home,18.5,225,,
SAS-MIL-2026-03-28,2026-03-28,MIL,SAS,0,away,17.5,226.5,,
DET-MIN-2026-03-28,2026-03-28,MIN,DET,0,away,2,222,,
PHI-CHO-2026-03-28,2026-03-28,CHO,PHI,0,home,6.5,232.5,,
SAC-ATL-2026-03-28,2026-03-28,ATL,SAC,0,home,13.5,235.5,,
